First Matching Affiliation from Corresponding Author,First Matching Corresponding Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Institut de Géologie, Université de Neuchâtel, rue E. Argand 11, CP158, CH-2009, Neuchâtel, Switzerland E-mail: geoffrey.ruiz@unine.ch","Ruiz, Geoffrey M. H.",unine,10.1007/s00015-008-1267-z,https://doi.org/10.1007/s00015-008-1267-z,,Illite crystallinity patterns in the Anti-Atlas of Morocco,,"Ruiz, Geoffrey M. H.;Helg, Urs;Negro, François;Adatte, Thierry;Burkhard, Martin",2008,Swiss Journal of Geosciences,"Institut de Géologie, Université de Neuchâtel, rue E. Argand 11, CP158, CH-2009, Neuchâtel, Switzerland E-mail: geoffrey.ruiz@unine.ch;Institut de Géologie, Université de Neuchâtel, rue E. Argand 11, CP158, CH-2009, Neuchâtel, Switzerland;Institut de Géologie, Université de Neuchâtel, rue E. Argand 11, CP158, CH-2009, Neuchâtel, Switzerland;Institut de Géologie, Université de Neuchâtel, rue E. Argand 11, CP158, CH-2009, Neuchâtel, Switzerland;Institut de Géologie, Université de Neuchâtel, rue E. Argand 11, CP158, CH-2009, Neuchâtel, Switzerland",SP Birkhäuser Verlag Basel,,101,2,387,395,1661-8726,1661-8734,copyright,"Birkhaueser, 2008",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s000150081267z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000150081267z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000150081267z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000150081267z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratoire de Botanique Evolutive, Université de Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland Laboratoire de Botanique Evolutive, Université de Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland E-mail: roberto.guadagnuolo@unine.ch","Guadagnuolo, R.",unine,10.1023/B:GENE.0000019930.74692.bb,https://doi.org/10.1023/B:GENE.0000019930.74692.bb,,"Genetic (RAPD) Diversity between Oleria onega agarista and Oleria onega ssp. ( Ithomiinae , Nymphalidae, Lepidoptera) in North-Eastern Peru",,"Gallusser, S.;Guadagnuolo, R.;Rahier, M.",2004,Genetica,"Laboratoire d’Ecologie Animale et Entomologie, Université de Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland;Laboratoire de Botanique Evolutive, Université de Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland Laboratoire de Botanique Evolutive, Université de Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland E-mail: roberto.guadagnuolo@unine.ch;Laboratoire d’Ecologie Animale et Entomologie, Université de Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland",Kluwer Academic Publishers,,121,1,65,74,0016-6707,1573-6857,copyright,"Kluwer Academic Publishers, 2004",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101023BGENE000001993074692bb,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023BGENE000001993074692bb&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023BGENE000001993074692bb&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023BGENE000001993074692bb&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Swiss Health Observatory, Neuchâtel and University of Bern, Espace de l‘Europe, 2010 Neuchâtel, Switzerland E-mail: meyer.katharina@bluewin.ch","Meyer, Katharina",unine,10.1007/s10389-005-0114-1,https://doi.org/10.1007/s10389-005-0114-1,,Physical activity in the second half of life—current situation in Switzerland,,"Meyer, Katharina;Rezny, Linda;Stuck, Andreas E.",2005,Journal of Public Health,"Swiss Health Observatory, Neuchâtel and University of Bern, Espace de l‘Europe, 2010 Neuchâtel, Switzerland E-mail: meyer.katharina@bluewin.ch;Swiss Health Observatory, Neuchâtel, Switzerland;Department of Geriatrics, University of Bern, Switzerland",Springer-Verlag,,13,4,179,184,0943-1853,1613-2238,copyright,"Springer-Verlag, 2005",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1038900501141,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1038900501141&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1038900501141&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1038900501141&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Swiss Health Observatory & University of Bern, Espace de l’Europe, 2010, Neuchâtel, Switzerland E-mail: meyer.katharina@bluewin.ch","Meyer, Katharina",unine,10.1007/s10389-005-0109-y,https://doi.org/10.1007/s10389-005-0109-y,,Aging successfully,,"Meyer, Katharina",2005,Journal of Public Health,"Swiss Health Observatory & University of Bern, Espace de l’Europe, 2010, Neuchâtel, Switzerland E-mail: meyer.katharina@bluewin.ch",Springer-Verlag,,13,4,177,178,0943-1853,1613-2238,copyright,"Springer-Verlag, 2005",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s103890050109y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s103890050109y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s103890050109y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s103890050109y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut de Géologie, Université de Neuchâtel, Rue Emile-Argand 11, C.P. 158, 2009, Neuchâtel, Switzerland E-mail: firstname.lastname@unine.ch","Linder, Pascal",unine,10.1007/s00015-006-1195-8,https://doi.org/10.1007/s00015-006-1195-8,,The Early Aptian Grünten Member: Description of a new lithostratigraphic unit of the helvetic Garschella Formation,,"Linder, Pascal;Gigandet, Johann;Hüsser, Jean-Luc;Gainon, François;Föllmi, Karl B.",2006,Eclogae Geologicae Helvetiae,"Institut de Géologie, Université de Neuchâtel, Rue Emile-Argand 11, C.P. 158, 2009, Neuchâtel, Switzerland E-mail: firstname.lastname@unine.ch;Institut de Géologie, Université de Neuchâtel, Rue Emile-Argand 11, C.P. 158, 2009, Neuchâtel, Switzerland;Institut de Géologie, Université de Neuchâtel, Rue Emile-Argand 11, C.P. 158, 2009, Neuchâtel, Switzerland;Institut de Géologie, Université de Neuchâtel, Rue Emile-Argand 11, C.P. 158, 2009, Neuchâtel, Switzerland;Institut de Géologie, Université de Neuchâtel, Rue Emile-Argand 11, C.P. 158, 2009, Neuchâtel, Switzerland",Birkhäuser-Verlag; www.birkhauser.ch,,99,3,327,341,0012-9402,1661-8734,copyright,"Birkhäuser Verlag, Basel, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0001500611958,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500611958&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500611958&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500611958&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratory of Microbiology, University of Neuchâtel, P.O. Box 2, CH-2007, Neuchâtel, Switzerland E-mail: nicolas.kuffer@unine.ch","Küffer, Nicolas",unine,10.1007/s10531-004-0151-z,https://doi.org/10.1007/s10531-004-0151-z,,Influence of Forest Management on the Species Richness and Composition of Wood-inhabiting Basidiomycetes in Swiss Forests,,"Küffer, Nicolas;Senn-Irlet, Béatrice",2005,Biodiversity & Conservation,"Laboratory of Microbiology, University of Neuchâtel, P.O. Box 2, CH-2007, Neuchâtel, Switzerland E-mail: nicolas.kuffer@unine.ch;Swiss Federal Research Institute WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland",Kluwer Academic Publishers,,14,10,2419,2435,0960-3115,1572-9710,copyright,"Springer, 2005",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s105310040151z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s105310040151z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s105310040151z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s105310040151z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratory of Animal Ecology and Entomology, Institute of Zoology, University of Neuchâtel, Case postale 2, 2007, Neuchâtel, Switzerland E-mail: ted.turlings@unine.ch","Turlings, Ted C. J.",unine,10.1007/s10886-005-6074-7,https://doi.org/10.1007/s10886-005-6074-7,,The Role of Fresh versus Old Leaf Damage in the Attraction of Parasitic Wasps to Herbivore-Induced Maize Volatiles,,"Hoballah, Maria Elena;Turlings, Ted C. J.",2005,Journal of Chemical Ecology,"Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013, Bern, Switzerland Laboratory of Animal Ecology and Entomology, Institute of Zoology, University of Neuchâtel, Case postale 2, 2007, Neuchâtel, Switzerland;Laboratory of Animal Ecology and Entomology, Institute of Zoology, University of Neuchâtel, Case postale 2, 2007, Neuchâtel, Switzerland E-mail: ted.turlings@unine.ch",Springer-Verlag; http://www.springer-ny.com,,31,9,2003,2018,0098-0331,1573-1561,copyright,"Springer Science + Business Media, Inc., 2005",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1088600560747,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1088600560747&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1088600560747&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1088600560747&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Centre of Hydrogeology, University of Neuchâtel, 2007, Neuchâtel, Switzerland E-mail: pierre.perrochet@unine.ch","Perrochet, Pierre",unine,10.1007/s10040-004-0355-z,https://doi.org/10.1007/s10040-004-0355-z,,A simple solution to tunnel or well discharge under constant drawdown,,"Perrochet, Pierre",2005,Hydrogeology Journal,"Centre of Hydrogeology, University of Neuchâtel, 2007, Neuchâtel, Switzerland E-mail: pierre.perrochet@unine.ch",Springer-Verlag,,13,5-6,886,888,1431-2174,1435-0157,copyright,"Springer-Verlag, 2004",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s100400040355z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s100400040355z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s100400040355z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s100400040355z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Hydrogeology Centre, University of Neuchatel, Emil Argand 11, 2007, Neuchatel, Switzerland E-mail: ray.flynn@unine.ch","Flynn, Raymond M.",unine,10.1007/s10040-004-0388-3,https://doi.org/10.1007/s10040-004-0388-3,,Identification of zones of preferential groundwater tracer transport using a mobile downhole fluorometer,,"Flynn, Raymond M.;Schnegg, Pierre-Andre;Costa, Roberto;Mallen, German;Zwahlen, François",2005,Hydrogeology Journal,"Hydrogeology Centre, University of Neuchatel, Emil Argand 11, 2007, Neuchatel, Switzerland E-mail: ray.flynn@unine.ch;Geomagnetism Group, Geological Institute, University of Neuchatel, Emil Argand 11, 2007, Neuchatel, Switzerland;Geomagnetism Group, Geological Institute, University of Neuchatel, Emil Argand 11, 2007, Neuchatel, Switzerland;Department of Hydrology, Gesellschaft für Strahlenforschung, Ingoldstäter Landstrasse 1, 85764, Neuherberg, Germany;Hydrogeology Centre, University of Neuchatel, Emil Argand 11, 2007, Neuchatel, Switzerland",Springer-Verlag,,13,2,366,377,1431-2174,1435-0157,copyright,"Springer-Verlag, 2004",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1004000403883,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1004000403883&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1004000403883&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1004000403883&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut d’Informatique, Université de Neuchâtel, CH-2007 Neuchatel, Switzerland E-mail: Petko.Yanev@unine.ch","Yanev, Petko",unine,10.1007/s00453-003-1080-z,https://doi.org/10.1007/s00453-003-1080-z,,Algorithms for Computing the QR Decomposition of a Set of Matrices with Common Columns,,"Yanev, Petko;Foschi, Paolo;Kontoghiorghes, Erricos John",2004,Algorithmica,"Institut d’Informatique, Université de Neuchâtel, CH-2007 Neuchatel, Switzerland E-mail: Petko.Yanev@unine.ch;Institut d’Informatique, Université de Neuchâtel, CH-2007 Neuchatel, Switzerland E-mail: Paolo.Foschi@unine.ch;Institut d’Informatique, Université de Neuchâtel, CH-2007 Neuchatel, Switzerland Computer Science and Information Systems, Birkbeck College, University of London, Bloomsbury, London WC1E 7HX, England, and Department of Public and Business Administration, University of Cyprus, 1678 Nicosia, Cyprus E-mail: Erricos.Kontoghiorghes@unine.ch",Springer-Verlag; www.springer-ny.com,,39,1,83,93,0178-4617,1432-0541,copyright,"Springer-Verlag, 2004",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s004530031080z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004530031080z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004530031080z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004530031080z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"National Centre for Groundwater Research and Training, University of New South Wales, Sydney, Australia Centre for Hydrogeology, University of Neuchâtel, 11 Rue Emile Argand, CP 158, 2000, Neuchâtel, Switzerland E-mail: gregoire.mariethoz@minds.ch","Mariethoz, Grégoire",unine,10.1007/s11004-011-9362-5,https://doi.org/10.1007/s11004-011-9362-5,,Extrapolating the Fractal Characteristics of an Image Using Scale-Invariant Multiple-Point Statistics,,"Mariethoz, Grégoire;Renard, Philippe;Straubhaar, Julien",2011,Mathematical Geosciences,"National Centre for Groundwater Research and Training, University of New South Wales, Sydney, Australia Centre for Hydrogeology, University of Neuchâtel, 11 Rue Emile Argand, CP 158, 2000, Neuchâtel, Switzerland E-mail: gregoire.mariethoz@minds.ch;Centre for Hydrogeology, University of Neuchâtel, 11 Rue Emile Argand, CP 158, 2000, Neuchâtel, Switzerland;Centre for Hydrogeology, University of Neuchâtel, 11 Rue Emile Argand, CP 158, 2000, Neuchâtel, Switzerland",Springer-Verlag,,43,7,783,797,1874-8961,1874-8953,copyright,"International Association for Mathematical Geosciences, 2011",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1100401193625,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1100401193625&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1100401193625&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1100401193625&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Psychology & Education, University of Neuchâtel, Neuchâtel, Switzerland E-mail: Tania.zittoun@unine.ch","Zittoun, Tania",unine,10.1007/s12124-008-9083-6,https://doi.org/10.1007/s12124-008-9083-6,,Fragmentation or Differentiation: Questioning the Crisis in Psychology,,"Zittoun, Tania;Gillespie, Alex;Cornish, Flora",2009,Integrative Psychological and Behavioral Science,"Institute of Psychology & Education, University of Neuchâtel, Neuchâtel, Switzerland E-mail: Tania.zittoun@unine.ch;Department of Psychology, University of Stirling, Scotland, UK;School of Nursing, Midwifery & Community Health, Glasgow Caledonian University, Glasgow, UK",Springer-Verlag,,43,2,104,115,1932-4502,1936-3567,copyright,"Springer Science+Business Media, LLC, 2008",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1212400890836,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1212400890836&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1212400890836&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1212400890836&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut de Mathématiques, Université de Neuchâtel, 11 rue Emile Argand, Case postale 158, 2009, Neuchâtel, Suisse E-mail: raphael.rossignol@math.u-psud.fr","Rossignol, Raphaël",unine,10.1007/s00220-008-0476-7,https://doi.org/10.1007/s00220-008-0476-7,,Submean Variance Bound for Effective Resistance of Random Electric Networks,,"Benjamini, Itai;Rossignol, Raphaël",2008,Communications in Mathematical Physics,"The Weizmann Institute, 76100, Rehovot, Israël;Institut de Mathématiques, Université de Neuchâtel, 11 rue Emile Argand, Case postale 158, 2009, Neuchâtel, Suisse E-mail: raphael.rossignol@math.u-psud.fr",Springer-Verlag,,280,2,445,462,0010-3616,1432-0916,copyright,"Springer-Verlag, 2008",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0022000804767,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0022000804767&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0022000804767&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0022000804767&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
