First Matching Affiliation from Corresponding Author,First Matching Corresponding Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Centre for Forensic Imaging and Virtopsy, Institute of Forensic Medicine, University of Bern, Buehlstrasse 20, 3012, Bern, Switzerland E-mail: stephan.bolliger@irm.unibe.ch","Bolliger, Stephan A.",unibe,10.1007/s00330-007-0737-4,https://doi.org/10.1007/s00330-007-0737-4,,Virtual autopsy using imaging: bridging radiologic and forensic sciences. A review of the Virtopsy and similar projects,,"Bolliger, Stephan A.;Thali, Michael J.;Ross, Steffen;Buck, Ursula;Naether, Silvio;Vock, Peter",2008,European Radiology,"Centre for Forensic Imaging and Virtopsy, Institute of Forensic Medicine, University of Bern, Buehlstrasse 20, 3012, Bern, Switzerland E-mail: stephan.bolliger@irm.unibe.ch;Centre for Forensic Imaging and Virtopsy, Institute of Forensic Medicine, University of Bern, Buehlstrasse 20, 3012, Bern, Switzerland;Centre for Forensic Imaging and Virtopsy, Institute of Forensic Medicine, University of Bern, Buehlstrasse 20, 3012, Bern, Switzerland;Centre for Forensic Imaging and Virtopsy, Institute of Forensic Medicine, University of Bern, Buehlstrasse 20, 3012, Bern, Switzerland;Centre for Forensic Imaging and Virtopsy, Institute of Forensic Medicine, University of Bern, Buehlstrasse 20, 3012, Bern, Switzerland;Department for Diagnostic Radiology, Inselspital, University of Bern, 3010, Bern, Switzerland",Springer-Verlag,,18,2,273,282,0938-7994,1432-1084,copyright,"Springer-Verlag, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0033000707374,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033000707374&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033000707374&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033000707374&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Interventional and Diagnostic Radiology, University Hospital of Berne, Freiburgerstrasse 4, CH-3010, Berne, Switzerland E-mail: zsolt.szuecs@insel.ch","Szucs-Farkas, Zsolt",unibe,10.1007/s00330-007-0758-z,https://doi.org/10.1007/s00330-007-0758-z,,Single-exposure dual-energy subtraction chest radiography: Detection of pulmonary nodules and masses in clinical practice,,"Szucs-Farkas, Zsolt;Patak, Michael A.;Yuksel-Hatz, Seyran;Ruder, Thomas;Vock, Peter",2008,European Radiology,"Department of Interventional and Diagnostic Radiology, University Hospital of Berne, Freiburgerstrasse 4, CH-3010, Berne, Switzerland E-mail: zsolt.szuecs@insel.ch;Department of Interventional and Diagnostic Radiology, University Hospital of Berne, Freiburgerstrasse 4, CH-3010, Berne, Switzerland;Department of Interventional and Diagnostic Radiology, University Hospital of Berne, Freiburgerstrasse 4, CH-3010, Berne, Switzerland;Department of Interventional and Diagnostic Radiology, University Hospital of Berne, Freiburgerstrasse 4, CH-3010, Berne, Switzerland;Department of Interventional and Diagnostic Radiology, University Hospital of Berne, Freiburgerstrasse 4, CH-3010, Berne, Switzerland",Springer-Verlag,,18,1,24,31,0938-7994,1432-1084,copyright,"European Society of Radiology, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s003300070758z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003300070758z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003300070758z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003300070758z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Behavioural Ecology, University of Bern, Wohlenstr. 50 a, 3032, Hinterkappelen, Switzerland E-mail: claudia.rutte@unil.ch","Rutte, Claudia",unibe,10.1007/s00265-007-0474-3,https://doi.org/10.1007/s00265-007-0474-3,,The influence of social experience on cooperative behaviour of rats ( Rattus norvegicus ): direct vs generalised reciprocity,,"Rutte, Claudia;Taborsky, Michael",2008,Behavioral Ecology and Sociobiology,"Behavioural Ecology, University of Bern, Wohlenstr. 50 a, 3032, Hinterkappelen, Switzerland E-mail: claudia.rutte@unil.ch;Behavioural Ecology, University of Bern, Wohlenstr. 50 a, 3032, Hinterkappelen, Switzerland",Springer-Verlag,,62,4,499,505,0340-5443,1432-0762,copyright,"Springer-Verlag, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0026500704743,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0026500704743&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0026500704743&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0026500704743&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Plant Sciences, University of Berne, Altenbergrain 21, 3013, Berne, Switzerland Keygene NV, P.O. Box 216, 6700AE, Wageningen, The Netherlands E-mail: jeroen.stuurman@keygene.com","Stuurman, Jeroen",unibe,10.1007/s00425-006-0342-9,https://doi.org/10.1007/s00425-006-0342-9,,Genetics of flower size and nectar volume in Petunia pollination syndromes,,"Galliot, Céline;Hoballah, Maria Elena;Kuhlemeier, Cris;Stuurman, Jeroen",2006,Planta,"Institute of Plant Sciences, University of Berne, Altenbergrain 21, 3013, Berne, Switzerland E-mail: celine.galliot@ips.unibe.ch;Institute of Plant Sciences, University of Berne, Altenbergrain 21, 3013, Berne, Switzerland E-mail: maria.hoballah@ips.unibe.ch;Institute of Plant Sciences, University of Berne, Altenbergrain 21, 3013, Berne, Switzerland E-mail: cris.kuhlemeier@nips.unibe.ch;Institute of Plant Sciences, University of Berne, Altenbergrain 21, 3013, Berne, Switzerland Keygene NV, P.O. Box 216, 6700AE, Wageningen, The Netherlands E-mail: jeroen.stuurman@keygene.com",Springer-Verlag,,225,1,203,212,0032-0935,1432-2048,copyright,"Springer-Verlag, 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0042500603429,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042500603429&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042500603429&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042500603429&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute for Evaluative Research in Orthopaedic Surgery, University of Bern, Stauffacherstrasse 78, 3014, Bern, Switzerland E-mail: urs.mueller@MEMcenter.unibe.ch","Müller, Urs",unibe,10.1007/s00586-005-1054-8,https://doi.org/10.1007/s00586-005-1054-8,,Back related outcome assessment instruments,,"Müller, Urs;Röder, Christoph;Greenough, Charles G.",2006,European Spine Journal,"Institute for Evaluative Research in Orthopaedic Surgery, University of Bern, Stauffacherstrasse 78, 3014, Bern, Switzerland E-mail: urs.mueller@MEMcenter.unibe.ch;Institute for Evaluative Research in Orthopaedic Surgery, University of Bern, Stauffacherstrasse 78, 3014, Bern, Switzerland;Middlesbrough General Hospital, Middlesbrough, UK",Springer-Verlag; http://www.springer.de,,15,,S25,S31,0940-6719,1432-0932,copyright,"Springer-Verlag, 2005",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0058600510548,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0058600510548&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0058600510548&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0058600510548&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Psychiatric Neurophysiology, University Hospital of Psychiatry, University of Bern, Bern, Switzerland Department of Psychiatric Neurophysiology, University Hospital of Psychiatry, Bolligenstrasse 111, 3000, Bern 60, Switzerland E-mail: federspiel@puk.unibe.ch","Federspiel, Andrea",unibe,10.1007/s00062-006-6027-8,https://doi.org/10.1007/s00062-006-6027-8,,Modulation of BOLD and Arterial Spin Labeling (ASL-CBF) Response in Patients with Transient Visual Impairment after Posterior Circulation Stroke*Beeinflussung des BOLD und Arterial-Spin-Labeling-(ASL-CBF-)Antwortsignale transienter Ischämie im hinteren Stromgebiet,,"Wiest, Roland;Z'Graggen, Werner J.;Humm, Andrea M.;Horn, Helge;Kiefer, Claus;Remonda, Luca;Schroth, Gerhard;Federspiel, Andrea",2006,Clinical Neuroradiology,"Institute of Diagnostic and Interventional Neuroradiology, University of Bern, Bern, Switzerland;Department of Neurology, University of Bern, Bern, Switzerland;Department of Neurology, University of Bern, Bern, Switzerland;Department of Psychiatric Neurophysiology, University Hospital of Psychiatry, University of Bern, Bern, Switzerland;Institute of Diagnostic and Interventional Neuroradiology, University of Bern, Bern, Switzerland Department of Psychiatric Neurophysiology, University Hospital of Psychiatry, University of Bern, Bern, Switzerland;Institute of Diagnostic and Interventional Neuroradiology, University of Bern, Bern, Switzerland;Institute of Diagnostic and Interventional Neuroradiology, University of Bern, Bern, Switzerland;Department of Psychiatric Neurophysiology, University Hospital of Psychiatry, University of Bern, Bern, Switzerland Department of Psychiatric Neurophysiology, University Hospital of Psychiatry, Bolligenstrasse 111, 3000, Bern 60, Switzerland E-mail: federspiel@puk.unibe.ch",Urban & Vogel,,16,4,228,235,0939-7116,1615-6706,copyright,"Urban & Vogel München, 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0006200660278,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0006200660278&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0006200660278&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0006200660278&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Membrane Biology Program and Renal Division, Brigham and Women’s Hospital, 02115, Boston, MA, USA Institute of Biochemistry and Molecular Medicine, University of Berne, Bühlstrasse 28, 3012, Bern, Switzerland E-mail: matthias.hediger@mci.unibe.ch","Hediger, Matthias A.",unibe,10.1007/s00429-006-0109-x,https://doi.org/10.1007/s00429-006-0109-x,,Distribution of the glutamate transporters GLT-1 (SLC1A2) and GLAST (SLC1A3) in peripheral organs,,"Berger, Urs V.;Hediger, Matthias A.",2006,Anatomy and Embryology,"Membrane Biology Program and Renal Division, Brigham and Women’s Hospital, 02115, Boston, MA, USA UB-In Situ, 01760, Natick, MA, USA E-mail: uberger@ubinsitu.com;Membrane Biology Program and Renal Division, Brigham and Women’s Hospital, 02115, Boston, MA, USA Institute of Biochemistry and Molecular Medicine, University of Berne, Bühlstrasse 28, 3012, Bern, Switzerland E-mail: matthias.hediger@mci.unibe.ch",Springer-Verlag,,211,6,595,606,0340-2061,1432-0568,copyright,"Springer-Verlag, 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s004290060109x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004290060109x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004290060109x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004290060109x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Physiology and Center for Integrative Human Physiology (CIHP), University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland Department of Internal Medicine III, Division of Nephrology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria E-mail: bernhard.bielesz@meduniwien.ac.at","Bielesz, Bernhard",unibe,10.1007/s00424-006-0087-0,https://doi.org/10.1007/s00424-006-0087-0,,Unchanged expression of the sodium-dependent phosphate cotransporter NaPi-IIa despite diurnal changes in renal phosphate excretion,,"Bielesz, Bernhard;Bacic, Desa;Honegger, Katharina;Biber, Jürg;Murer, Heini;Wagner, Carsten A.",2006,Pflügers Archiv,"Institute of Physiology and Center for Integrative Human Physiology (CIHP), University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland Department of Internal Medicine III, Division of Nephrology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria E-mail: bernhard.bielesz@meduniwien.ac.at;Institute of Anatomy, University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland;Institute of Physiology and Center for Integrative Human Physiology (CIHP), University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland;Institute of Physiology and Center for Integrative Human Physiology (CIHP), University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland;Institute of Physiology and Center for Integrative Human Physiology (CIHP), University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland;Institute of Physiology and Center for Integrative Human Physiology (CIHP), University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland E-mail: Wagnerca@access.unizh.ch",Springer-Verlag,,452,6,683,689,0031-6768,1432-2013,copyright,"Springer-Verlag, 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0042400600870,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042400600870&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042400600870&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042400600870&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute for Theoretical Physics, Bern University, Sidlerstrasse 5, 3012, Bern, Switzerland E-mail: fkampfer@itp.unibe.ch","Kämpfer, F.",unibe,10.1140/epjb/e2006-00398-y,https://doi.org/10.1140/epjb/e2006-00398-y,,Magnon-mediated binding between holes in an antiferromagnet,,"Brügger, C.;Kämpfer, F.;Pepe, M.;Wiese, U.-J.",2006,The European Physical Journal B - Condensed Matter and Complex Systems,"Institute for Theoretical Physics, Bern University, Sidlerstrasse 5, 3012, Bern, Switzerland;Institute for Theoretical Physics, Bern University, Sidlerstrasse 5, 3012, Bern, Switzerland E-mail: fkampfer@itp.unibe.ch;Istituto Nazionale di Fisica Nucleare and Dipartimento di Fisica, Università di Milano-Bicocca, 3 Piazza della Scienza, 20126, Milano, Italy;Institute for Theoretical Physics, Bern University, Sidlerstrasse 5, 3012, Bern, Switzerland",EDP Sciences,,53,4,433,437,1434-6028,1434-6036,copyright,"EDP Sciences/Società Italiana di Fisica/Springer-Verlag, 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101140epjbe200600398y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjbe200600398y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjbe200600398y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjbe200600398y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Behavioural Ecology, University of Bern, Ethologische Station Hasli, Wohlenstrasse 50a, CH-3032, Hinterkappelen, Switzerland Grupo de Estudio de Insectos Sociales, Departamento de Biodiversidad y Biología Experimental, IFIBYNE-CONICET. Facultad de Ciencias Exactas y Naturales, Universidad de Buenos Aires, Pabellón II, Ciudad Universitaria, (C1428EHA) Buenos Aires, Argentina E-mail: christoph.grueter@esh.unibe.ch","Grüter, C.",unibe,10.1007/s00040-007-0915-z,https://doi.org/10.1007/s00040-007-0915-z,,Nectar distribution and its relation to food quality in honeybee ( Apis mellifera ) colonies,,"Grüter, C.;Farina, W. M.",2007,Insectes Sociaux,"Division of Behavioural Ecology, University of Bern, Ethologische Station Hasli, Wohlenstrasse 50a, CH-3032, Hinterkappelen, Switzerland Grupo de Estudio de Insectos Sociales, Departamento de Biodiversidad y Biología Experimental, IFIBYNE-CONICET. Facultad de Ciencias Exactas y Naturales, Universidad de Buenos Aires, Pabellón II, Ciudad Universitaria, (C1428EHA) Buenos Aires, Argentina E-mail: christoph.grueter@esh.unibe.ch;Grupo de Estudio de Insectos Sociales, Departamento de Biodiversidad y Biología Experimental, IFIBYNE-CONICET. Facultad de Ciencias Exactas y Naturales, Universidad de Buenos Aires, Pabellón II, Ciudad Universitaria, (C1428EHA) Buenos Aires, Argentina E-mail: walter@fbmc.fcen.uba.ar",Birkhäuser-Verlag; www.birkhäuser.ch,,54,1,87,94,0020-1812,1420-9098,copyright,"Birkhäuser Verlag, Basel, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s000400070915z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000400070915z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000400070915z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000400070915z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Physics and Astronomy, University of Basel, Ch-4056, Basel, Switzerland E-mail: Bernd.Krusche@unibas.ch","Krusche, B.",unibe,10.1140/epja/i2006-10225-3,https://doi.org/10.1140/epja/i2006-10225-3,,Photoexcitation of baryon resonances on nucleons and nuclei,An example: recent results from photoproduction of  η -mesons,"Krusche, B.;Jaegle, I.;Mertens, T.",2007,The European Physical Journal A,"Department of Physics and Astronomy, University of Basel, Ch-4056, Basel, Switzerland E-mail: Bernd.Krusche@unibas.ch;Department of Physics and Astronomy, University of Basel, Ch-4056, Basel, Switzerland;Department of Physics and Astronomy, University of Basel, Ch-4056, Basel, Switzerland",Società Italiana di Fisica,,31,,485,490,1434-6001,1434-601X,copyright,"Società Italiana di Fisica and Springer-Verlag, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101140epjai2006102253,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjai2006102253&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjai2006102253&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjai2006102253&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Anatomy, University of Berne, Berne, Switzerland E-mail: klossner@ana.unibe.ch","Klossner, Stephan",unibe,10.1007/s00424-007-0303-6,https://doi.org/10.1007/s00424-007-0303-6,,Muscle transcriptome adaptations with mild eccentric ergometer exercise,,"Klossner, Stephan;Däpp, Christoph;Schmutz, Silvia;Vogt, Michael;Hoppeler, Hans;Flück, Martin",2007,Pflügers Archiv - European Journal of Physiology,"Institute of Anatomy, University of Berne, Berne, Switzerland E-mail: klossner@ana.unibe.ch;Institute of Anatomy, University of Berne, Berne, Switzerland;Institute of Anatomy, University of Berne, Berne, Switzerland;Institute of Anatomy, University of Berne, Berne, Switzerland;Institute of Anatomy, University of Berne, Berne, Switzerland;Institute of Anatomy, University of Berne, Berne, Switzerland Institute for Biophysical and Clinical Research into Human Movement, Manchester Metropolitan University, Manchester, UK",Springer-Verlag,,455,3,555,562,0031-6768,1432-2013,copyright,"Springer-Verlag, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0042400703036,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042400703036&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042400703036&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042400703036&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
