First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Institute of Chemical Sciences and Engineering, Swiss Federal Institute of Technology (EPFL), 1015, Lausanne, Switzerland E-mail: Patrycja.Nowak-Sliwinska@epfl.ch","Nowak-Sliwinska, Patrycja",epfl,10.1007/s10456-014-9440-7,https://doi.org/10.1007/s10456-014-9440-7,,"The chicken chorioallantoic membrane model in biology, medicine and bioengineering",,"Nowak-Sliwinska, Patrycja;Segura, Tatiana;Iruela-Arispe, M. Luisa",2014,Angiogenesis,"Institute of Chemical Sciences and Engineering, Swiss Federal Institute of Technology (EPFL), 1015, Lausanne, Switzerland E-mail: Patrycja.Nowak-Sliwinska@epfl.ch;Department of Chemical and Biomolecular Engineering, UCLA, Los Angeles, CA, USA;Molecular Biology Institute, UCLA, 615 Charles E. Young Drive South, 90095, Los Angeles, CA, USA E-mail: arispe@mcdb.ucla.edu",Springer Netherlands,2019-10-01,17,4,779,804,0969-6970,1573-7209,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1045601494407,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1045601494407&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1045601494407&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1045601494407&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland E-mail: friedrich.eisenbrand@epfl.ch","Eisenbrand, Friedrich",epfl,10.1007/s00454-014-9601-x,https://doi.org/10.1007/s00454-014-9601-x,,On Sub-determinants and the Diameter of Polyhedra,,"Bonifas, Nicolas;Di Summa, Marco;Eisenbrand, Friedrich;Hähnle, Nicolai;Niemeier, Martin",2014,Discrete & Computational Geometry,"LIX, École Polytechnique, Palaiseau, France IBM, Gentilly, France E-mail: bonifas@lix.polytechnique.fr;Dipartimento di Matematica, Università di Padova, Padua, Italy E-mail: disumma@math.unipd.it;École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland E-mail: friedrich.eisenbrand@epfl.ch;University of Bonn, Bonn, Germany E-mail: haehnle@or.uni-bonn.de;Technische Universität Berlin, Berlin, Germany E-mail: martin.niemeier@tu-berlin.de",Springer US; http://www.springer-ny.com,2019-07-01,52,1,102,115,0179-5376,1432-0444,copyright,"Springer Science+Business Media New York, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s004540149601x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004540149601x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004540149601x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004540149601x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland E-mail: walczak@tcs.uj.edu.pl","Walczak, Bartosz",epfl,10.1007/s00454-014-9614-5,https://doi.org/10.1007/s00454-014-9614-5,,Coloring Intersection Graphs of Arc-Connected Sets in the Plane,,"Lasoń, Michał;Micek, Piotr;Pawlik, Arkadiusz;Walczak, Bartosz",2014,Discrete & Computational Geometry,"Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland Institute of Mathematics of the Polish Academy of Sciences, Warsaw, Poland École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland E-mail: michalason@gmail.com;Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland E-mail: micek@tcs.uj.edu.pl;Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland E-mail: pawlik@tcs.uj.edu.pl;Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland E-mail: walczak@tcs.uj.edu.pl",Springer US; http://www.springer-ny.com,2019-09-01,52,2,399,415,0179-5376,1432-0444,copyright,"The Author(s), 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0045401496145,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0045401496145&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0045401496145&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0045401496145&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratory of Ecological Systems (ECOS), School of Architecture, Civil and Environmental Engineering (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland Research Unit Community Ecology, WSL Swiss Federal Institute for Forest, Snow and Landscape Research, Site Lausanne, Station 2, 1015, Lausanne, Switzerland E-mail: konstantin.gavazov@epfl.ch","Gavazov, Konstantin",epfl,10.1007/s00442-013-2839-9,https://doi.org/10.1007/s00442-013-2839-9,,Transplantation of subalpine wood-pasture turfs along a natural climatic gradient reveals lower resistance of unwooded pastures to climate change compared to wooded ones,,"Gavazov, Konstantin;Spiegelberger, Thomas;Buttler, Alexandre",2014,Oecologia,"Laboratory of Ecological Systems (ECOS), School of Architecture, Civil and Environmental Engineering (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland Research Unit Community Ecology, WSL Swiss Federal Institute for Forest, Snow and Landscape Research, Site Lausanne, Station 2, 1015, Lausanne, Switzerland E-mail: konstantin.gavazov@epfl.ch;Laboratory of Ecological Systems (ECOS), School of Architecture, Civil and Environmental Engineering (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland UR EMGR Mountain Ecosystems, Irstea, 2 rue Papeterie, BP 76, 38402, Saint-Martin d’Hères, France;Laboratory of Ecological Systems (ECOS), School of Architecture, Civil and Environmental Engineering (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland Research Unit Community Ecology, WSL Swiss Federal Institute for Forest, Snow and Landscape Research, Site Lausanne, Station 2, 1015, Lausanne, Switzerland UMR 6249 Chrono-Environnement, University of Franche-Comté - CNRS, 16 Route de Gray, 25030, Besançon Cedex, France",Springer Berlin Heidelberg,,174,4,1425,1435,0029-8549,1432-1939,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0044201328399,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328399&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328399&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328399&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut d’ingénierie de l’environnement, Faculté de l’environnement naturel, architectural et construit (ENAC), Ecole polytechnique fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland E-mail: amir.razmi@epfl.ch","Razmi, A. M.",epfl,10.1007/s00027-013-0321-8,https://doi.org/10.1007/s00027-013-0321-8,,"Direct effects of dominant winds on residence and travel times in the wide and open lacustrine embayment: Vidy Bay (Lake Geneva, Switzerland)",,"Razmi, A. M.;Barry, D. A.;Lemmin, U.;Bonvin, F.;Kohn, T.;Bakhtyar, R.",2014,Aquatic Sciences,"Institut d’ingénierie de l’environnement, Faculté de l’environnement naturel, architectural et construit (ENAC), Ecole polytechnique fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland E-mail: amir.razmi@epfl.ch;Institut d’ingénierie de l’environnement, Faculté de l’environnement naturel, architectural et construit (ENAC), Ecole polytechnique fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland E-mail: andrew.barry@epfl.ch;Institut d’ingénierie de l’environnement, Faculté de l’environnement naturel, architectural et construit (ENAC), Ecole polytechnique fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland E-mail: ulrich.lemmin@epfl.ch;Institut d’ingénierie de l’environnement, Faculté de l’environnement naturel, architectural et construit (ENAC), Ecole polytechnique fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland E-mail: florence.bonvin@epfl.ch;Institut d’ingénierie de l’environnement, Faculté de l’environnement naturel, architectural et construit (ENAC), Ecole polytechnique fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland E-mail: tamar.kohn@epfl.ch;Institut d’ingénierie de l’environnement, Faculté de l’environnement naturel, architectural et construit (ENAC), Ecole polytechnique fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland Department of Environmental Sciences and Engineering, The University of North Carolina, 27599-7431, Chapel Hill, NC, USA Coastal and Hydraulics Laboratory, US Army Engineer Research and Development Center, 39180-6133, Vicksburg, MS, USA E-mail: roham.bakhtyar@unc.edu",Springer Basel,2019-06-01,76,,59,71,1015-1621,1420-9055,copyright,"Springer Basel, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0002701303218,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0002701303218&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0002701303218&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0002701303218&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Faculté de l’Environnement Naturel, Architectural et Construit (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland Limnology Center, Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland Eawag (Swiss Federal Institute of Aquatic Science and Technology), 6047, Kastanienbaum, Switzerland E-mail: alfred.wueest@eawag.ch","Wüest, Alfred",epfl,10.1007/s00027-014-0353-8,https://doi.org/10.1007/s00027-014-0353-8,,Into the abyss of Lake Geneva: the elemo interdisciplinary field investigation using the MIR submersibles,,"Wüest, Alfred;Anselmetti, Flavio S.;Arey, J. Samuel;Ibelings, Bastiaan W.;Loizeau, Jean-Luc;Vennemann, Torsten;Lemmin, Ulrich",2014,Aquatic Sciences,"Faculté de l’Environnement Naturel, Architectural et Construit (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland Limnology Center, Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland Eawag (Swiss Federal Institute of Aquatic Science and Technology), 6047, Kastanienbaum, Switzerland E-mail: alfred.wueest@eawag.ch;Eawag (Swiss Federal Institute of Aquatic Science and Technology), 6047, Kastanienbaum, Switzerland Institute of Geological Sciences and Oeschger Centre for Climate Change Research, University of Bern, Bern, Switzerland;Faculté de l’Environnement Naturel, Architectural et Construit (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland Eawag (Swiss Federal Institute of Aquatic Science and Technology), 6047, Kastanienbaum, Switzerland;Institut F-A Forel, University of Geneva, 10 Route de Suisse, 1290, Versoix, Switzerland;Institut F-A Forel, University of Geneva, 10 Route de Suisse, 1290, Versoix, Switzerland;Institute of Earth Surface Dynamics (IDYST), University of Lausanne, 1015, Lausanne, Switzerland;Faculté de l’Environnement Naturel, Architectural et Construit (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland Limnology Center, Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland",Springer Basel,2019-06-01,76,,1,6,1015-1621,1420-9055,copyright,"Springer Basel, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0002701403538,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0002701403538&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0002701403538&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0002701403538&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratoire d’Hydraulique Environnementale, Ecole Polytechnique Fédérale de Lausanne, 1015, Lausanne, Switzerland E-mail: belinda.bates@epfl.ch","Bates, Belinda",epfl,10.1007/s10652-013-9297-0,https://doi.org/10.1007/s10652-013-9297-0,,Visualization of the internal flow properties and the material exchange interface in an entraining viscous Newtonian gravity current,,"Bates, Belinda;Ancey, Christophe;Busson, Jean",2014,Environmental Fluid Mechanics,"Laboratoire d’Hydraulique Environnementale, Ecole Polytechnique Fédérale de Lausanne, 1015, Lausanne, Switzerland E-mail: belinda.bates@epfl.ch;Laboratoire d’Hydraulique Environnementale, Ecole Polytechnique Fédérale de Lausanne, 1015, Lausanne, Switzerland;Laboratoire d’Hydraulique Environnementale, Ecole Polytechnique Fédérale de Lausanne, 1015, Lausanne, Switzerland",Springer Netherlands,,14,,501,518,1567-7419,1573-1510,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1065201392970,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1065201392970&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1065201392970&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1065201392970&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Earthquake Engineering and Structural Dynamics Laboratory (EESD), School of Architecture, Civil and Environmental Engineering (ENAC), École Polytechnique Fédérale de Lausanne (EPFL), GC B2 504, Station 18, 1015 , Lausanne, Switzerland E-mail: katrin.beyer@epfl.ch","Beyer, K.",epfl,10.1007/s10518-014-9605-1,https://doi.org/10.1007/s10518-014-9605-1,,Scaling unreinforced masonry for reduced-scale seismic testing,,"Petry, S.;Beyer, K.",2014,Bulletin of Earthquake Engineering,"Earthquake Engineering and Structural Dynamics Laboratory (EESD), School of Architecture, Civil and Environmental Engineering (ENAC), École Polytechnique Fédérale de Lausanne (EPFL), GC B2 415, Station 18, 1015 , Lausanne, Switzerland E-mail: sarah.petry@epfl.ch;Earthquake Engineering and Structural Dynamics Laboratory (EESD), School of Architecture, Civil and Environmental Engineering (ENAC), École Polytechnique Fédérale de Lausanne (EPFL), GC B2 504, Station 18, 1015 , Lausanne, Switzerland E-mail: katrin.beyer@epfl.ch",Springer Netherlands,2019-12-01,12,6,2557,2581,1570-761X,1573-1456,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1051801496051,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1051801496051&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1051801496051&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1051801496051&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland EPFL ENAC IIC EESD, GC B2 504 (Bâtiment GC), Station 18, Office GCB2504, 1015 , Lausanne, Switzerland E-mail: katrin.beyer@epfl.ch","Beyer, Katrin",epfl,10.1007/s10518-014-9603-3,https://doi.org/10.1007/s10518-014-9603-3,,Loading protocols for European regions of low to moderate seismicity,,"Mergos, Panagiotis E.;Beyer, Katrin",2014,Bulletin of Earthquake Engineering,"École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland City University London, Northampton Square, EC1V 0HB, London , UK E-mail: panagiotis.mergos.1@city.ac.uk;École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland EPFL ENAC IIC EESD, GC B2 504 (Bâtiment GC), Station 18, Office GCB2504, 1015 , Lausanne, Switzerland E-mail: katrin.beyer@epfl.ch",Springer Netherlands,2019-12-01,12,6,2507,2530,1570-761X,1573-1456,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1051801496033,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1051801496033&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1051801496033&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1051801496033&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut de Mathématiques, EPFL, 1015, Lausanne, Switzerland E-mail: martins.bruveris@epfl.ch","Bruveris, Martins",epfl,10.1007/s10851-013-0490-z,https://doi.org/10.1007/s10851-013-0490-z,,Overview of the Geometries of Shape Spaces and Diffeomorphism Groups,,"Bauer, Martin;Bruveris, Martins;Michor, Peter W.",2014,Journal of Mathematical Imaging and Vision,"Fakultät für Mathematik, Universität Wien, Oskar-Morgenstern-Platz 1, 1090, Vienna, Austria E-mail: bauer.martin@univie.ac.at;Institut de Mathématiques, EPFL, 1015, Lausanne, Switzerland E-mail: martins.bruveris@epfl.ch;Fakultät für Mathematik, Universität Wien, Oskar-Morgenstern-Platz 1, 1090, Vienna, Austria E-mail: peter.michor@univie.ac.at",Springer US; http://www.springer-ny.com,2019-09-01,50,,60,97,0924-9907,1573-7683,copyright,"Springer Science+Business Media New York, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s108510130490z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108510130490z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108510130490z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108510130490z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"School of Resources and Safety Engineering, Central South University, 410083, Changsha, Hunan, People’s Republic of China School of Architecture, Civil and Environmental Engineering, Laboratory for Rock Mechanics (LMR), École Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland E-mail: zouyang_csu@163.com","Zou, Yang",epfl,10.1007/s00603-013-0484-6,https://doi.org/10.1007/s00603-013-0484-6,,Numerical Simulation of the Rock SHPB Test with a Special Shape Striker Based on the Discrete Element Method,,"Li, Xibing;Zou, Yang;Zhou, Zilong",2014,Rock Mechanics and Rock Engineering,"School of Resources and Safety Engineering, Central South University, 410083, Changsha, Hunan, People’s Republic of China;School of Resources and Safety Engineering, Central South University, 410083, Changsha, Hunan, People’s Republic of China School of Architecture, Civil and Environmental Engineering, Laboratory for Rock Mechanics (LMR), École Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland E-mail: zouyang_csu@163.com;School of Resources and Safety Engineering, Central South University, 410083, Changsha, Hunan, People’s Republic of China",Springer Vienna,2019-09-01,47,,1693,1709,0723-2632,1434-453X,copyright,"Springer-Verlag Wien, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0060301304846,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301304846&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301304846&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301304846&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
