First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Institute of Pathology, CHUV, University Hospital Lausanne, 25 rue du Bugnon, 1011, Lausanne, Switzerland E-mail: Laurence.deLeval@chuv.ch","De Leval, Laurence",unil,10.1007/s00428-014-1560-3,https://doi.org/10.1007/s00428-014-1560-3,http://doc.rero.ch/record/326257/files/428_2014_Article_1560.pdf,Peripheral T-cell lymphoma with t(6;14)(p25;q11.2) translocation presenting with massive splenomegaly,,"Somja, Joan;Bisig, Bettina;Bonnet, Christophe;Herens, Christian;Siebert, Reiner;De Leval, Laurence",2014,Virchows Archiv,"Department of Pathology, B35, University of Liege, CHU Sart Tilman, Liege, Belgium E-mail: Joan.Somja@ulg.ac.be;Institute of Pathology, CHUV, University Hospital Lausanne, 25 rue du Bugnon, 1011, Lausanne, Switzerland E-mail: Bettina.Bisig@chuv.ch;Department of Hematology, University of Liege, CHU Sart Tilman, Liege, Belgium E-mail: cbonnet@ulg.ac.be;Department of Human Genetics, University of Liege, CHU Sart Tilman, Liege, Belgium E-mail: Christian.Herens@chu.ulg.ac.be;Institute of Human Genetics, Christian-Albrechts-University Kiel and University Hospital Schleswig-Holstein, Campus Kiel, Kiel, Germany E-mail: rsiebert@medgen.uni-kiel.de;Institute of Pathology, CHUV, University Hospital Lausanne, 25 rue du Bugnon, 1011, Lausanne, Switzerland E-mail: Laurence.deLeval@chuv.ch",Springer Berlin Heidelberg,2019-06-01,464,6,735,741,0945-6317,1432-2307,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0042801415603,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042801415603&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042801415603&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042801415603&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Ludwig Center for Cancer Research of the University of Lausanne, Lausanne, Switzerland Service of Medical Oncology, Department of Oncology, Lausanne University Hospital Center (CHUV), Lausanne, Switzerland E-mail: doc@dspeiser.ch","Speiser, Daniel E.",unil,10.1007/s00262-013-1508-5,https://doi.org/10.1007/s00262-013-1508-5,http://doc.rero.ch/record/325855/files/262_2013_Article_1508.pdf,Frequencies of circulating MDSC correlate with clinical outcome of melanoma patients treated with ipilimumab,,"Meyer, Christiane;Cagnon, Laurène;Costa-Nunes, Carla M.;Baumgaertner, Petra;Montandon, Nicole;Leyvraz, Loredana;Michielin, Olivier;Romano, Emanuela;Speiser, Daniel E.",2014,"Cancer Immunology, Immunotherapy","Ludwig Center for Cancer Research of the University of Lausanne, Lausanne, Switzerland;Ludwig Center for Cancer Research of the University of Lausanne, Lausanne, Switzerland;Ludwig Center for Cancer Research of the University of Lausanne, Lausanne, Switzerland;Ludwig Center for Cancer Research of the University of Lausanne, Lausanne, Switzerland;Ludwig Center for Cancer Research of the University of Lausanne, Lausanne, Switzerland;Ludwig Center for Cancer Research of the University of Lausanne, Lausanne, Switzerland;Ludwig Center for Cancer Research of the University of Lausanne, Lausanne, Switzerland Service of Medical Oncology, Department of Oncology, Lausanne University Hospital Center (CHUV), Lausanne, Switzerland;Service of Medical Oncology, Department of Oncology, Lausanne University Hospital Center (CHUV), Lausanne, Switzerland;Ludwig Center for Cancer Research of the University of Lausanne, Lausanne, Switzerland Service of Medical Oncology, Department of Oncology, Lausanne University Hospital Center (CHUV), Lausanne, Switzerland E-mail: doc@dspeiser.ch",Springer Berlin Heidelberg,,63,3,247,257,0340-7004,1432-0851,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0026201315085,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0026201315085&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0026201315085&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0026201315085&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland E-mail: walczak@tcs.uj.edu.pl","Walczak, Bartosz",unil,10.1007/s00454-014-9614-5,https://doi.org/10.1007/s00454-014-9614-5,http://doc.rero.ch/record/326171/files/454_2014_Article_9614.pdf,Coloring Intersection Graphs of Arc-Connected Sets in the Plane,,"Lasoń, Michał;Micek, Piotr;Pawlik, Arkadiusz;Walczak, Bartosz",2014,Discrete & Computational Geometry,"Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland Institute of Mathematics of the Polish Academy of Sciences, Warsaw, Poland École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland E-mail: michalason@gmail.com;Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland E-mail: micek@tcs.uj.edu.pl;Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland E-mail: pawlik@tcs.uj.edu.pl;Theoretical Computer Science Department, Faculty of Mathematics and Computer Science, Jagiellonian University, Kraków, Poland École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland E-mail: walczak@tcs.uj.edu.pl",Springer US; http://www.springer-ny.com,2019-09-01,52,2,399,415,0179-5376,1432-0444,copyright,"The Author(s), 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0045401496145,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0045401496145&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0045401496145&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0045401496145&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Radiology and Interventional Radiology, Lausanne University Hospital, 46 rue du Bugnon, 1011, Lausanne, Switzerland E-mail: alban.denys@chuv.ch","Denys, Alban",unil,10.1007/s00270-013-0620-4,https://doi.org/10.1007/s00270-013-0620-4,http://doc.rero.ch/record/324786/files/270_2013_Article_620.pdf,Use of High-Frequency Jet Ventilation for Percutaneous Tumor Ablation,,"Denys, Alban;Lachenal, Yann;Duran, Rafael;Chollet-Rivier, Madeleine;Bize, Pierre",2014,CardioVascular and Interventional Radiology,"Department of Radiology and Interventional Radiology, Lausanne University Hospital, 46 rue du Bugnon, 1011, Lausanne, Switzerland E-mail: alban.denys@chuv.ch;Department of Radiology and Interventional Radiology, Lausanne University Hospital, 46 rue du Bugnon, 1011, Lausanne, Switzerland;Department of Radiology and Interventional Radiology, Lausanne University Hospital, 46 rue du Bugnon, 1011, Lausanne, Switzerland;Department of Anesthesiology, Lausanne University Hospital, 46 rue du Bugnon, 1011, Lausanne, Switzerland;Department of Radiology and Interventional Radiology, Lausanne University Hospital, 46 rue du Bugnon, 1011, Lausanne, Switzerland",Springer US; http://www.springer-ny.com,,37,1,140,146,0174-1551,1432-086X,copyright,"Springer Science+Business Media New York and the Cardiovascular and Interventional Radiological Society of Europe (CIRSE), 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0027001306204,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0027001306204&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0027001306204&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0027001306204&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland Institute of Biological and Environmental Sciences, University of Aberdeen, Zoology Building, Tillydrone Avenue, AB24 2TZ, Aberdeen, UK E-mail: pierre.bize@unil.ch","Bize, Pierre",unil,10.1007/s00442-013-2840-3,https://doi.org/10.1007/s00442-013-2840-3,http://doc.rero.ch/record/325981/files/442_2013_Article_2840.pdf,Senescence in cell oxidative status in two bird species with contrasting life expectancy,,"Bize, Pierre;Cotting, Sophie;Devevey, Godefroy;Van Rooyen, Juan;Lalubin, Fabrice;Glaizot, Olivier;Christe, Philippe",2014,Oecologia,"Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland Institute of Biological and Environmental Sciences, University of Aberdeen, Zoology Building, Tillydrone Avenue, AB24 2TZ, Aberdeen, UK E-mail: pierre.bize@unil.ch;Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland;Institute of Evolutionary Biology, University of Edinburgh, King’s Building, West Main Road, EH9 3JT, Edinburgh, UK;Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland;Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland;Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland Museum of Zoology, Place de la Riponne 6, 1014, Lausanne, Switzerland;Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland",Springer Berlin Heidelberg,,174,4,1097,1105,0029-8549,1432-1939,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0044201328403,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328403&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328403&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328403&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Faculty of Business and Economics, University of Lausanne, UNIL-Dorigny, Building Internef, 1015, Lausanne, Switzerland E-mail: minyue.dong@unil.ch","Dong, Minyue",unil,10.1007/s11142-013-9246-7,https://doi.org/10.1007/s11142-013-9246-7,http://doc.rero.ch/record/325414/files/11142_2013_Article_9246.pdf,Preserving amortized costs within a fair-value-accounting framework: reclassification of gains and losses on available-for-sale securities upon realization,,"Dong, Minyue;Ryan, Stephen;Zhang, Xiao-Jun",2014,Review of Accounting Studies,"Faculty of Business and Economics, University of Lausanne, UNIL-Dorigny, Building Internef, 1015, Lausanne, Switzerland E-mail: minyue.dong@unil.ch;Stern School of Business, Kaufman Management Center, 44 West 4th Street, 10012, New York, NY, USA E-mail: sryan@stern.nyu.edu;Haas School of Business, University of California, 545 Student Services Building #1900, 94720, Berkeley, CA, USA E-mail: xzhang@haas.berkeley.edu",Springer US; http://www.springer-ny.com,,19,1,242,280,1380-6653,1573-7136,copyright,"Springer Science+Business Media New York, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1114201392467,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1114201392467&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1114201392467&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1114201392467&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Radiology and Medical Imaging, Division of Neuroradiology, University of Virginia, PO Box 800170, 22908-0170, Charlottesville, VA, USA Department of Radiology, Centre Hospitalier Universitaire Vaudois, Lausanne, Switzerland E-mail: max.wintermark@gmail.com","Wintermark, Max",unil,10.1007/s00234-013-1313-z,https://doi.org/10.1007/s00234-013-1313-z,http://doc.rero.ch/record/325252/files/234_2013_Article_1313.pdf,Adaptive statistical iterative reconstruction reduces patient radiation dose in neuroradiology CT studies,,"Komlosi, Peter;Zhang, Yanrong;Leiva-Salinas, Carlos;Ornan, David;Patrie, James T.;Xin, Wenjun;Grady, Deborah;Wintermark, Max",2014,Neuroradiology,"Department of Radiology and Medical Imaging, Division of Neuroradiology, University of Virginia, PO Box 800170, 22908-0170, Charlottesville, VA, USA;Department of Radiology and Medical Imaging, Division of Neuroradiology, University of Virginia, PO Box 800170, 22908-0170, Charlottesville, VA, USA;Department of Radiology and Medical Imaging, Division of Neuroradiology, University of Virginia, PO Box 800170, 22908-0170, Charlottesville, VA, USA;Department of Radiology and Medical Imaging, Division of Neuroradiology, University of Virginia, PO Box 800170, 22908-0170, Charlottesville, VA, USA;Department of Public Health Sciences, University of Virginia, Charlottesville, VA, USA;Department of Public Health Sciences, University of Virginia, Charlottesville, VA, USA;Department of Radiology and Medical Imaging, Division of Neuroradiology, University of Virginia, PO Box 800170, 22908-0170, Charlottesville, VA, USA;Department of Radiology and Medical Imaging, Division of Neuroradiology, University of Virginia, PO Box 800170, 22908-0170, Charlottesville, VA, USA Department of Radiology, Centre Hospitalier Universitaire Vaudois, Lausanne, Switzerland E-mail: max.wintermark@gmail.com",Springer Berlin Heidelberg,,56,3,187,193,0028-3940,1432-1920,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s002340131313z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002340131313z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002340131313z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002340131313z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Social Psychology, Faculty of Social and Political Sciences, University of Lausanne, CH-1015, Lausanne, Switzerland E-mail: oriane.sarrasin@gmail.com","Sarrasin, Oriane",unil,10.1007/s11199-013-0336-6,https://doi.org/10.1007/s11199-013-0336-6,http://doc.rero.ch/record/324860/files/11199_2013_Article_336.pdf,Gender Traits and Cognitive Appraisal in Young Adults: The Mediating Role of Locus of Control,,"Sarrasin, Oriane;Mayor, Eric;Faniko, Klea",2014,Sex Roles,"Department of Social Psychology, Faculty of Social and Political Sciences, University of Lausanne, CH-1015, Lausanne, Switzerland E-mail: oriane.sarrasin@gmail.com;Institute of Work and Organizational Psychology, University of Neuchâtel, CH-2000, Neuchâtel, Switzerland E-mail: eric.mayor@unine.ch;Faculty of Psychology and Educational Sciences, University of Geneva, 4 CH-1211, Geneva, Switzerland E-mail: klea.faniko@unige.ch",Springer US; http://www.springer-ny.com,,70,3-4,122,133,0360-0025,1573-2762,copyright,"Springer Science+Business Media New York, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1119901303366,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1119901303366&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1119901303366&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1119901303366&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Intensive Care Medicine, Neuroscience Critical Care Research Group, Faculty of Biology and Medicine, University Hospital of Lausanne, Rue du Bugnon 46, 1011, Lausanne, Switzerland E-mail: mauro.oddo@chuv.ch","Oddo, Mauro",unil,10.1007/s00134-013-3203-6,https://doi.org/10.1007/s00134-013-3203-6,http://doc.rero.ch/record/324811/files/134_2013_Article_3203.pdf,Cerebral metabolic effects of exogenous lactate supplementation on the injured human brain,,"Bouzat, Pierre;Sala, Nathalie;Suys, Tamarah;Zerlauth, Jean-Baptiste;Marques-Vidal, Pedro;Feihl, François;Bloch, Jocelyne;Messerer, Mahmoud;Levivier, Marc;Meuli, Reto;Magistretti, Pierre J.;Oddo, Mauro",2014,Intensive Care Medicine,"Department of Intensive Care Medicine, Neuroscience Critical Care Research Group, Faculty of Biology and Medicine, University Hospital of Lausanne, Rue du Bugnon 46, 1011, Lausanne, Switzerland Joseph Fourier University, Grenoble, France E-mail: PBouzat@chu-grenoble.fr;Department of Intensive Care Medicine, Neuroscience Critical Care Research Group, Faculty of Biology and Medicine, University Hospital of Lausanne, Rue du Bugnon 46, 1011, Lausanne, Switzerland;Department of Intensive Care Medicine, Neuroscience Critical Care Research Group, Faculty of Biology and Medicine, University Hospital of Lausanne, Rue du Bugnon 46, 1011, Lausanne, Switzerland;Department of Radiology, Faculty of Biology and Medicine, University Hospital of Lausanne, 1011, Lausanne, Switzerland;Faculty of Biology and Medicine, Institute of Social and Preventive Medicine, University Hospital of Lausanne, 1011, Lausanne, Switzerland;Division of Clinical Pathophysiology, Department of Internal Medicine, Faculty of Biology and Medicine, University Hospital of Lausanne, 1011, Lausanne, Switzerland;Division of Neurosurgery, Department of Clinical Neurosciences, Faculty of Biology and Medicine, University Hospital of Lausanne, 1011, Lausanne, Switzerland;Division of Neurosurgery, Department of Clinical Neurosciences, Faculty of Biology and Medicine, University Hospital of Lausanne, 1011, Lausanne, Switzerland;Division of Neurosurgery, Department of Clinical Neurosciences, Faculty of Biology and Medicine, University Hospital of Lausanne, 1011, Lausanne, Switzerland;Department of Radiology, Faculty of Biology and Medicine, University Hospital of Lausanne, 1011, Lausanne, Switzerland;Laboratory of Neuroenergetics and Cellular Dynamics, Faculty of Biology and Medicine, Brain Mind Institute, Ecole Polytechnique Fédérale de Lausanne (EPFL), Centre de Neurosciences Psychiatriques, University Hospital of Lausanne, 1011, Lausanne, Switzerland;Department of Intensive Care Medicine, Neuroscience Critical Care Research Group, Faculty of Biology and Medicine, University Hospital of Lausanne, Rue du Bugnon 46, 1011, Lausanne, Switzerland E-mail: mauro.oddo@chuv.ch",Springer Berlin Heidelberg,,40,3,412,421,0342-4642,1432-1238,copyright,"Springer-Verlag Berlin Heidelberg and ESICM, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0013401332036,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0013401332036&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0013401332036&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0013401332036&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Retinal and Inflammatory Eye Diseases, Centre for Ophthalmic Specialized Care (COS), Clinic Montchoisi, Rue de la Grotte 6, 1003, Lausanne, Switzerland University of Lausanne, Lausanne, Switzerland E-mail: carl.herb@bluewin.ch","Herbort Jr., Carl P.",unil,10.1007/s10792-013-9861-0,https://doi.org/10.1007/s10792-013-9861-0,http://doc.rero.ch/record/325739/files/10792_2013_Article_9861.pdf,Early and sustained treatment modifies the phenotype of birdshot retinochoroiditis,,"Knecht, Pascal B.;Papadia, Marina;Herbort Jr., Carl P.",2014,International Ophthalmology,"Retinal and Inflammatory Eye Diseases, Centre for Ophthalmic Specialized Care (COS), Clinic Montchoisi, Rue de la Grotte 6, 1003, Lausanne, Switzerland Department of Ophthalmology, University Hospital Zurich, Zurich, Switzerland;Ospedale Antero Micone, Genoa, Italy E-mail: marinapapadia@yahoo.com;Retinal and Inflammatory Eye Diseases, Centre for Ophthalmic Specialized Care (COS), Clinic Montchoisi, Rue de la Grotte 6, 1003, Lausanne, Switzerland University of Lausanne, Lausanne, Switzerland E-mail: carl.herb@bluewin.ch",Springer Netherlands,2019-06-01,34,3,563,574,0165-5701,1573-2630,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1079201398610,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1079201398610&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1079201398610&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1079201398610&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
