First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Université de Neuchâtel, Centre de dialectologie et d’étude du français regional, Avenue DuPeyrou 6, CH-2000 NeuchâtelSwitzerland E-mail: laure.gruner@unine.ch","Grüner, Laure",unine,10.1515/zrp-2016-0099,https://doi.org/10.1515/zrp-2016-0099,,"Wendy Ayres-Bennett / Thomas M. Rainsford (edd.), L’Histoire du français. État des lieux et perspectives (Histoire et évolution du français, 2), Paris, Classiques Garnier, 2014, 419 p.",,"Grüner, Laure",2016,Zeitschrift für romanische Philologie,"Université de Neuchâtel, Centre de dialectologie et d’étude du français regional, Avenue DuPeyrou 6, CH-2000 NeuchâtelSwitzerland E-mail: laure.gruner@unine.ch",De Gruyter Mouton,,132,4,1188,1193,0049-8661,1865-9063,copyright,"© 2016 Walter de Gruyter GmbH, Berlin/Boston",gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515zrp20160099,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515zrp20160099&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515zrp20160099&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515zrp20160099&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Université de Neuchâtel, Institut d’Histoire, Espace Louis-Agassiz 1, 2000 Neuchâtel ‒ Switzerland","Siegenthaler, Pierre",unine,10.1515/phil-2016-0006,https://doi.org/10.1515/phil-2016-0006,,Virgilian Echoes in the Aenigmata Symposii: Two Unnoticed Technopaignia,,"Castelletti, Cristiano;Siegenthaler, Pierre",2016,Philologus,"Université de Fribourg, IAB ‒ Philologie Classique, Rue Pierre-Aeby 16, 1700 Fribourg ‒ Switzerland;Université de Neuchâtel, Institut d’Histoire, Espace Louis-Agassiz 1, 2000 Neuchâtel ‒ Switzerland",De Gruyter Akademie Forschung,,160,1,133,150,0031-7985,2196-7008,copyright,"© 2016 Walter de Gruyter GmbH, Berlin/Boston",gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515phil20160006,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515phil20160006&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515phil20160006&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515phil20160006&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut de Philosophie, Université de Neuchâtel, Espace Louis-Agassiz 1, 2000 , Neuchâtel, Switzerland E-mail: alexander.j.skiles@gmail.com","Skiles, Alexander",unine,10.1007/s11229-014-0485-3,https://doi.org/10.1007/s11229-014-0485-3,,Is there a dilemma for the truthmaker non-maximalist?,,"Skiles, Alexander",2014,Synthese,"Institut de Philosophie, Université de Neuchâtel, Espace Louis-Agassiz 1, 2000 , Neuchâtel, Switzerland E-mail: alexander.j.skiles@gmail.com",Springer Netherlands,2019-10-01,191,15,3649,3659,0039-7857,1573-0964,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1122901404853,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1122901404853&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1122901404853&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1122901404853&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Biology, University of Neuchâtel, Neuchâtel, Switzerland E-mail: ted.turlings@unine.ch","Turlings, Ted C. J.",unine,10.1007/s10886-014-0400-x,https://doi.org/10.1007/s10886-014-0400-x,,From Applied Entomology to Evolutionary Ecology and Back,,"Turlings, Ted C. J.",2014,Journal of Chemical Ecology,"Institute of Biology, University of Neuchâtel, Neuchâtel, Switzerland E-mail: ted.turlings@unine.ch",Springer US; http://www.springer-ny.com,,40,3,224,224,0098-0331,1573-1561,copyright,"Springer Science+Business Media New York, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s108860140400x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108860140400x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108860140400x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108860140400x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratory of Microbiology, University of Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland E-mail: pilar.junier@unine.ch","Junier, Pilar",unine,10.1007/s00027-013-0329-0,https://doi.org/10.1007/s00027-013-0329-0,,Endospore-forming bacteria as new proxies to assess impact of eutrophication in Lake Geneva (Switzerland–France),,"Wunderlin, Tina;Corella, Juan Pablo;Junier, Thomas;Bueche, Matthieu;Loizeau, Jean-Luc;Girardclos, Stéphanie;Junier, Pilar",2014,Aquatic Sciences,"Laboratory of Microbiology, University of Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland E-mail: tina.wunderlin@unine.ch;Department of Geology and Paleontology, Institute for Environmental Sciences (ISE), University of Geneva, 1205, Geneve, Switzerland Museo Nacional de Ciencias Naturales (MNCN/CSIC), Serrano 115bis, 28006, Madrid, Spain E-mail: pablo.corella@mncn.csic.es;Laboratory of Microbiology, University of Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland E-mail: thomas.junier@unine.ch;Laboratory of Microbiology, University of Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland E-mail: matthieu.bueche@unine.ch;Institute F. A. Forel, Earth and Environmental Sciences Section, Faculty of Sciences, University of Geneva, Geneva, Switzerland E-mail: Jean-Luc.Loizeau@unige.ch;Department of Geology and Paleontology, Institute for Environmental Sciences (ISE), University of Geneva, 1205, Geneve, Switzerland E-mail: Stephanie.Girardclos@unige.ch;Laboratory of Microbiology, University of Neuchâtel, Rue Emile Argand 11, 2000, Neuchâtel, Switzerland E-mail: pilar.junier@unine.ch",Springer Basel,2019-06-01,76,,103,116,1015-1621,1420-9055,copyright,"Springer Basel, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0002701303290,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0002701303290&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0002701303290&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0002701303290&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"School of Psychology and Neuroscience, University of St Andrews, St Andrews, Scotland, UK Department of Cognitive Biology, University of Vienna, Vienna, Austria Department of Comparative Cognition, Institute of Biology, University of Neuchâtel, Rue Emile-Argand 11, 2000, Neuchâtel, Switzerland E-mail: clamoretgaudium@gmx.net","Stephan, Claudia",unine,10.1007/s00265-013-1647-x,https://doi.org/10.1007/s00265-013-1647-x,,Predation affects alarm call usage in female Diana monkeys ( Cercopithecus diana diana ),,"Stephan, Claudia;Zuberbühler, Klaus",2014,Behavioral Ecology and Sociobiology,"School of Psychology and Neuroscience, University of St Andrews, St Andrews, Scotland, UK Department of Cognitive Biology, University of Vienna, Vienna, Austria Department of Comparative Cognition, Institute of Biology, University of Neuchâtel, Rue Emile-Argand 11, 2000, Neuchâtel, Switzerland E-mail: clamoretgaudium@gmx.net;School of Psychology and Neuroscience, University of St Andrews, St Andrews, Scotland, UK Department of Comparative Cognition, Institute of Biology, University of Neuchâtel, Rue Emile-Argand 11, 2000, Neuchâtel, Switzerland E-mail: kz3@st-andrews.ac.uk",Springer Berlin Heidelberg,,68,2,321,331,0340-5443,1432-0762,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s002650131647x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002650131647x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002650131647x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002650131647x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Vaud Cancer Registry and Cancer Epidemiology Unit, Institute of Social and Preventive Medicine (IUMSP), Lausanne University Hospital, Route de la Corniche 10, 1010, Lausanne, Switzerland Department of Health and Social Affairs, Neuchâtel Cancer Registry, Av. des Cadolles 7, 2000, Neuchâtel, Switzerland E-mail: fabio.levi@chuv.ch","Levi, Fabio",unine,10.1007/s10552-014-0349-7,https://doi.org/10.1007/s10552-014-0349-7,,Incidence of second sarcomas: a cancer registry-based study,,"Levi, Fabio;Randimbison, Lalao;Maspoli-Conconi, Manuela;Blanc-Moya, Rafael;La Vecchia, Carlo",2014,Cancer Causes & Control,"Vaud Cancer Registry and Cancer Epidemiology Unit, Institute of Social and Preventive Medicine (IUMSP), Lausanne University Hospital, Route de la Corniche 10, 1010, Lausanne, Switzerland Department of Health and Social Affairs, Neuchâtel Cancer Registry, Av. des Cadolles 7, 2000, Neuchâtel, Switzerland E-mail: fabio.levi@chuv.ch;Vaud Cancer Registry and Cancer Epidemiology Unit, Institute of Social and Preventive Medicine (IUMSP), Lausanne University Hospital, Route de la Corniche 10, 1010, Lausanne, Switzerland;Department of Health and Social Affairs, Neuchâtel Cancer Registry, Av. des Cadolles 7, 2000, Neuchâtel, Switzerland;Vaud Cancer Registry and Cancer Epidemiology Unit, Institute of Social and Preventive Medicine (IUMSP), Lausanne University Hospital, Route de la Corniche 10, 1010, Lausanne, Switzerland;Department of Epidemiology, IRCCS-Pharmacological Research Institute “Mario Negri”, Via G. La Masa 19, 20156, Milan, Italy Department of Clinical Sciences and Community Health, University of Milan, Via Venezian 1, 20133, Milan, Italy",Springer International Publishing,,25,4,473,477,0957-5243,1573-7225,copyright,"Springer International Publishing Switzerland, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1055201403497,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1055201403497&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1055201403497&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1055201403497&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"The Centre for Hydrogeology and Geothermics (CHYN), University of Neuchâtel, Rue Emile-Argand 11, 2000, Neuchâtel, Switzerland E-mail: julien.straubhaar@unine.ch","Straubhaar, Julien",unine,10.1007/s11004-013-9479-9,https://doi.org/10.1007/s11004-013-9479-9,,Addressing Conditioning Data in Multiple-Point Statistics Simulation Algorithms Based on a Multiple Grid Approach,,"Straubhaar, Julien;Malinverni, Duccio",2014,Mathematical Geosciences,"The Centre for Hydrogeology and Geothermics (CHYN), University of Neuchâtel, Rue Emile-Argand 11, 2000, Neuchâtel, Switzerland E-mail: julien.straubhaar@unine.ch;École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland",Springer Berlin Heidelberg,,46,,187,204,1874-8961,1874-8953,copyright,"International Association for Mathematical Geosciences, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1100401394799,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1100401394799&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1100401394799&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1100401394799&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Centre de Sciences Cognitives, Université de Neuchâtel, Espace Louis Agassiz 1, 2000, Neuchâtel, Switzerland E-mail: hugo.mercier@gmail.com","Mercier, Hugo",unine,10.1007/s11245-013-9217-4,https://doi.org/10.1007/s11245-013-9217-4,,Scientists’ Argumentative Reasoning,,"Mercier, Hugo;Heintz, Christophe",2014,Topoi,"Centre de Sciences Cognitives, Université de Neuchâtel, Espace Louis Agassiz 1, 2000, Neuchâtel, Switzerland E-mail: hugo.mercier@gmail.com;Department of Cognitive Science, Central European University, Nador u. 9, 1051, Budapest, Hungary",Springer Netherlands,2019-10-01,33,,513,524,0167-7411,1572-8749,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1124501392174,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1124501392174&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1124501392174&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1124501392174&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Centre for Hydrogeology and Geothermics, University of Neuchatel, Emile-Argand 11, 2000, Neuchâtel, Switzerland E-mail: giona.preisig@unine.ch","Preisig, G.",unine,10.1007/s00603-012-0357-4,https://doi.org/10.1007/s00603-012-0357-4,,Modelling Discharge Rates and Ground Settlement Induced by Tunnel Excavation,,"Preisig, G.;Dematteis, A.;Torri, R.;Monin, N.;Milnes, E.;Perrochet, P.",2014,Rock Mechanics and Rock Engineering,"Centre for Hydrogeology and Geothermics, University of Neuchatel, Emile-Argand 11, 2000, Neuchâtel, Switzerland E-mail: giona.preisig@unine.ch;SEA Consulting, Via Cernaia 27, 10121, Torino, Italy;SEA Consulting, Via Cernaia 27, 10121, Torino, Italy;Lyon Turin Ferroviaire (LTF), Avenue de la Boisse, BP 80631, 73006, Chambéry, France;Centre for Hydrogeology and Geothermics, University of Neuchatel, Emile-Argand 11, 2000, Neuchâtel, Switzerland;Centre for Hydrogeology and Geothermics, University of Neuchatel, Emile-Argand 11, 2000, Neuchâtel, Switzerland",Springer Vienna,,47,,869,884,0723-2632,1434-453X,copyright,"Springer-Verlag Wien, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0060301203574,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301203574&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301203574&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301203574&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut de Mathématiques, Université de Neuchâtel, Neuchâtel, Switzerland E-mail: yoann.offret@unine.ch","Offret, Yoann",unine,10.1007/s00440-012-0475-7,https://doi.org/10.1007/s00440-012-0475-7,,Invariant distributions and scaling limits for some diffusions in time-varying random environments,,"Offret, Yoann",2014,Probability Theory and Related Fields,"Institut de Mathématiques, Université de Neuchâtel, Neuchâtel, Switzerland E-mail: yoann.offret@unine.ch",Springer Berlin Heidelberg,,158,1-2,1,38,0178-8051,1432-2064,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0044001204757,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044001204757&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044001204757&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044001204757&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut de Psychologie et Education, Université de Neuchâtel, Espace Agassiz, 1, 2000, Neuchâtel, Switzerland E-mail: romain.boissonnade@unine.ch","Boissonnade, Romain",unine,10.1007/s12124-014-9256-4,https://doi.org/10.1007/s12124-014-9256-4,,Toward a Cultural-Historical Perspective on the Selection Task,,"Boissonnade, Romain;Tartas, Valérie;Guidetti, Michèle",2014,Integrative Psychological and Behavioral Science,"Institut de Psychologie et Education, Université de Neuchâtel, Espace Agassiz, 1, 2000, Neuchâtel, Switzerland E-mail: romain.boissonnade@unine.ch;Laboratoire U.R.I. Octogone-ECCD, Université de Toulouse II-Le Mirail, Pavillon de la Recherche, 5 Allée Antonio Machado, 31058, Toulouse Cedex 9, France E-mail: valerie.tartas@univ-tlse2.fr;Laboratoire U.R.I. Octogone-ECCD, Université de Toulouse II-Le Mirail, Pavillon de la Recherche, 5 Allée Antonio Machado, 31058, Toulouse Cedex 9, France E-mail: guidetti@univ-tlse2.fr",Springer US; http://www.springer-ny.com,2019-09-01,48,3,341,364,1932-4502,1936-3567,copyright,"Springer Science+Business Media New York, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1212401492564,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1212401492564&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1212401492564&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1212401492564&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratoire Temps-Fréquence, Institut de physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland E-mail: stephane.schilt@unine.ch","Schilt, Stéphane",unine,10.1007/s00340-013-5740-7,https://doi.org/10.1007/s00340-013-5740-7,,Ultra-stable microwave generation with a diode-pumped solid-state laser in the 1.5-μm range,,"Dolgovskiy, Vladimir;Schilt, Stéphane;Bucalovic, Nikola;Di Domenico, Gianni;Grop, Serge;Dubois, Benoît;Giordano, Vincent;Südmeyer, Thomas",2014,Applied Physics B,"Laboratoire Temps-Fréquence, Institut de physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Laboratoire Temps-Fréquence, Institut de physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland E-mail: stephane.schilt@unine.ch;Laboratoire Temps-Fréquence, Institut de physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Laboratoire Temps-Fréquence, Institut de physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Time and Frequency Department, UMR 6174 CNRS, FEMTO-ST Institute, UFC, ENSMM, Chemin de l’Epitaphe 26, 25030, Besançon Cedex, France;Time and Frequency Department, UMR 6174 CNRS, FEMTO-ST Institute, UFC, ENSMM, Chemin de l’Epitaphe 26, 25030, Besançon Cedex, France;Time and Frequency Department, UMR 6174 CNRS, FEMTO-ST Institute, UFC, ENSMM, Chemin de l’Epitaphe 26, 25030, Besançon Cedex, France;Laboratoire Temps-Fréquence, Institut de physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland",Springer Berlin Heidelberg,2019-09-01,116,3,593,601,0946-2171,1432-0649,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0034001357407,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0034001357407&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0034001357407&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0034001357407&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
