First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Laboratory for Neutron Scattering, Paul Scherrer Institut, 5232, Villigen, Switzerland E-mail: urs.gasser@psi.ch","Gasser, U.",lib4ri,10.1140/epjst/e2014-02102-6,https://doi.org/10.1140/epjst/e2014-02102-6,,"Characterization of local structures with bond-order parameters and graphs of the nearest neighbors, a comparison",,"Gasser, U.;Ziese, F.;Maret, G.",2014,The European Physical Journal Special Topics,"Laboratory for Neutron Scattering, Paul Scherrer Institut, 5232, Villigen, Switzerland E-mail: urs.gasser@psi.ch;Physics Department, University of Konstanz, 78457, Konstanz, Germany;Physics Department, University of Konstanz, 78457, Konstanz, Germany",Springer Berlin Heidelberg,,223,,455,467,1951-6355,1951-6401,copyright,"EDP Sciences and Springer, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101140epjste2014021026,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjste2014021026&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjste2014021026&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjste2014021026&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Swiss Federal Laboratories for Materials Science and Technology (Empa), Technology & Society Lab (TSL)/Environmental Risk Assessment & Management Group, Lerchenfeldstrasse 5, 9014, St. Gallen, Switzerland E-mail: roland.hischier@empa.ch","Hischier, Roland",lib4ri,10.1007/s11367-013-0688-8,https://doi.org/10.1007/s11367-013-0688-8,,Framework for LCI modelling of releases of manufactured nanomaterials along their life cycle,,"Hischier, Roland",2014,The International Journal of Life Cycle Assessment,"Swiss Federal Laboratories for Materials Science and Technology (Empa), Technology & Society Lab (TSL)/Environmental Risk Assessment & Management Group, Lerchenfeldstrasse 5, 9014, St. Gallen, Switzerland E-mail: roland.hischier@empa.ch",Springer Berlin Heidelberg,,19,4,838,849,0948-3349,1614-7502,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1136701306888,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1136701306888&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1136701306888&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1136701306888&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Surface Waters—Research and Management, Eawag, Swiss Federal Institute of Aquatic Science and Technology, Eawag, Seestrasse 79, CH-6047, Kastanienbaum, Switzerland E-mail: martin.schmid@eawag.ch","Schmid, Martin",lib4ri,10.1007/s10584-014-1087-2,https://doi.org/10.1007/s10584-014-1087-2,,Lake surface temperatures in a changing climate: a global sensitivity analysis,,"Schmid, Martin;Hunziker, Stefan;Wüest, Alfred",2014,Climatic Change,"Surface Waters—Research and Management, Eawag, Swiss Federal Institute of Aquatic Science and Technology, Eawag, Seestrasse 79, CH-6047, Kastanienbaum, Switzerland E-mail: martin.schmid@eawag.ch;Surface Waters—Research and Management, Eawag, Swiss Federal Institute of Aquatic Science and Technology, Eawag, Seestrasse 79, CH-6047, Kastanienbaum, Switzerland Department of Geography, University of Zurich, Zurich, Switzerland Institute of Geography and Oeschger Centre for Climate Change Research, University of Bern, Bern, Switzerland;Surface Waters—Research and Management, Eawag, Swiss Federal Institute of Aquatic Science and Technology, Eawag, Seestrasse 79, CH-6047, Kastanienbaum, Switzerland Physics of Aquatic Systems Laboratory, Margaretha Kamprad Chair, EPFL, ENAC-IIE-APHYS, Lausanne, Switzerland",Springer Netherlands,,124,,301,315,0165-0009,1573-1480,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1058401410872,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1058401410872&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1058401410872&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1058401410872&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Center for Radiopharmaceutical Sciences ETH-PSI-USZ, Paul Scherrer Institute, Villigen-PSI, Switzerland E-mail: cristina.mueller@psi.ch","Müller, Cristina",lib4ri,10.1007/s00259-013-2563-z,https://doi.org/10.1007/s00259-013-2563-z,,Direct in vitro and in vivo comparison of 161Tb and 177Lu using a tumour-targeting folate conjugate,,"Müller, Cristina;Reber, Josefine;Haller, Stephanie;Dorrer, Holger;Bernhardt, Peter;Zhernosekov, Konstantin;Türler, Andreas;Schibli, Roger",2014,European Journal of Nuclear Medicine and Molecular Imaging,"Center for Radiopharmaceutical Sciences ETH-PSI-USZ, Paul Scherrer Institute, Villigen-PSI, Switzerland E-mail: cristina.mueller@psi.ch;Center for Radiopharmaceutical Sciences ETH-PSI-USZ, Paul Scherrer Institute, Villigen-PSI, Switzerland;Center for Radiopharmaceutical Sciences ETH-PSI-USZ, Paul Scherrer Institute, Villigen-PSI, Switzerland;Laboratory of Radiochemistry and Environmental Chemistry, Paul Scherrer Institute, Villigen-PSI, Switzerland Laboratory of Radiochemistry and Environmental Chemistry, Department of Chemistry and Biochemistry, University of Bern, Bern, Switzerland;Department of Radiation Physics, The Sahlgrenska Academy, University of Gothenburg, Gothenburg, Sweden Department of Medical Physics and Medical Bioengeneering, Sahlgrenska University Hospital, Gothenburg, Sweden;Laboratory of Radiochemistry and Environmental Chemistry, Paul Scherrer Institute, Villigen-PSI, Switzerland;Laboratory of Radiochemistry and Environmental Chemistry, Paul Scherrer Institute, Villigen-PSI, Switzerland Laboratory of Radiochemistry and Environmental Chemistry, Department of Chemistry and Biochemistry, University of Bern, Bern, Switzerland;Center for Radiopharmaceutical Sciences ETH-PSI-USZ, Paul Scherrer Institute, Villigen-PSI, Switzerland Department of Chemistry and Applied Biosciences, ETH Zurich, Zurich, Switzerland E-mail: roger.schibli@psi.ch",Springer Berlin Heidelberg,,41,3,476,485,1619-7070,1619-7089,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s002590132563z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002590132563z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002590132563z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002590132563z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Oeschger Centre for Climate Change Research, University of Bern, 3012, Bern, Switzerland Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, 8903, Birmensdorf, Switzerland E-mail: neukom@giub.unibe.ch","Neukom, Raphael",lib4ri,10.1007/s00382-013-1886-6,https://doi.org/10.1007/s00382-013-1886-6,,Multi-proxy summer and winter precipitation reconstruction for southern Africa over the last 200 years,,"Neukom, Raphael;Nash, David J.;Endfield, Georgina H.;Grab, Stefan W.;Grove, Craig A.;Kelso, Clare;Vogel, Coleen H.;Zinke, Jens",2014,Climate Dynamics,"Oeschger Centre for Climate Change Research, University of Bern, 3012, Bern, Switzerland Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, 8903, Birmensdorf, Switzerland E-mail: neukom@giub.unibe.ch;School of Environment and Technology, University of Brighton, Lewes Road, BN2 4GJ, Brighton, UK School of Geography, Archaeology and Environmental Studies, University of the Witwatersrand (Wits), Private Bag 3, 2050, Johannesburg, South Africa;School of Geography, University of Nottingham, University Park, NG7 2RD, Nottingham, UK;School of Geography, Archaeology and Environmental Studies, University of the Witwatersrand (Wits), Private Bag 3, 2050, Johannesburg, South Africa;Department of Marine Geology, NIOZ Royal Netherlands Institute for Sea Research, P.O. Box 59, 1790 AB, Den Burg, Texel, The Netherlands;Department of Geography, Environmental Management and Energy Studies, University of Johannesburg, PO Box 524, 2006, Auckland Park, South Africa;Department of Geography, Geoinformatics and Meteorology, University of Pretoria, Hatfield, Private Bag X20, 0028, Pretoria, South Africa;School of Earth and Environment, University of Western Australia Oceans Institute, 35 Stirling Highway, 6009, Crawley, WA, Australia Australian Institute of Marine Science, 6009, Nedlands, WA, Australia",Springer Berlin Heidelberg,,42,9-10,2713,2726,0930-7575,1432-0894,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0038201318866,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0038201318866&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0038201318866&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0038201318866&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"International Center for Tropical Agriculture (CIAT), A.A. 6713, Cali, Colombia Swiss Federal Institute of Aquatic Science and Technology (EAWAG), Dübendorf, Switzerland E-mail: rahn_eric@yahoo.com","Rahn, Eric",lib4ri,10.1007/s11027-013-9467-x,https://doi.org/10.1007/s11027-013-9467-x,,"Climate change adaptation, mitigation and livelihood benefits in coffee production: where are the synergies?",,"Rahn, Eric;Läderach, Peter;Baca, María;Cressy, Charlotte;Schroth, Götz;Malin, Daniella;Van Rikxoort, Henk;Shriver, Jefferson",2014,Mitigation and Adaptation Strategies for Global Change,"International Center for Tropical Agriculture (CIAT), A.A. 6713, Cali, Colombia Swiss Federal Institute of Aquatic Science and Technology (EAWAG), Dübendorf, Switzerland E-mail: rahn_eric@yahoo.com;International Center for Tropical Agriculture (CIAT), Managua, Nicaragua E-mail: p.laderach@cgiar.org;International Center for Tropical Agriculture (CIAT), Managua, Nicaragua E-mail: m.g.baca@cgiar.org;Flo-Cert, Bonn, Germany E-mail: c.cressy@flo-cert.net;C.P. 513, 68109-971, Santarém, Pará, Brazil E-mail: Goetz.schroth@gmail.com;Sustainable Food Lab, Hartland, VT, USA E-mail: daniella@sustainablefood.org;Wageningen University and Research Centre (WUR), Wageningen, Netherlands E-mail: henk.vanrikxoort@gmail.com;Catholic Relief Services, Managua, Nicaragua E-mail: Jefferson.shriver@crs.org",Springer Netherlands,2019-12-01,19,8,1119,1137,1381-2386,1573-1596,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s110270139467x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s110270139467x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s110270139467x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s110270139467x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Swiss Federal Research Institute WSL, Zürcherstrasse 111, 8903, Birmensdorf, Switzerland E-mail: bolliger@wsl.ch","Bolliger, Janine",lib4ri,10.1007/s10980-013-9982-x,https://doi.org/10.1007/s10980-013-9982-x,,"Landscape genetics since 2003: status, challenges and future directions",,"Bolliger, Janine;Lander, Tonya;Balkenhol, Niko",2014,Landscape Ecology,"Swiss Federal Research Institute WSL, Zürcherstrasse 111, 8903, Birmensdorf, Switzerland E-mail: bolliger@wsl.ch;Natural History Museum, London, UK;Department of Wildlife Management, Georg-August University of Göttingen, Göttingen, Germany",Springer Netherlands,,29,3,361,366,0921-2973,1572-9761,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s109800139982x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s109800139982x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s109800139982x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s109800139982x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Applied Wood Materials Laboratory, Empa, Swiss Federal Laboratories for Materials Science and Technology, Überlandstrasse 129, 8600, Dübendorf, Switzerland E-mail: houssine.sehaqui@empa.ch","Sehaqui, Houssine",lib4ri,10.1007/s10570-013-0110-5,https://doi.org/10.1007/s10570-013-0110-5,,Hydrophobic cellulose nanopaper through a mild esterification procedure,,"Sehaqui, Houssine;Zimmermann, Tanja;Tingaut, Philippe",2014,Cellulose,"Applied Wood Materials Laboratory, Empa, Swiss Federal Laboratories for Materials Science and Technology, Überlandstrasse 129, 8600, Dübendorf, Switzerland E-mail: houssine.sehaqui@empa.ch;Applied Wood Materials Laboratory, Empa, Swiss Federal Laboratories for Materials Science and Technology, Überlandstrasse 129, 8600, Dübendorf, Switzerland;Applied Wood Materials Laboratory, Empa, Swiss Federal Laboratories for Materials Science and Technology, Überlandstrasse 129, 8600, Dübendorf, Switzerland",Springer Netherlands,,21,1,367,382,0969-0239,1572-882X,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1057001301105,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1057001301105&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1057001301105&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1057001301105&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Ecosystems Biology, Faculty of Science, University of South Bohemia, Branišovská 31, 37005, České Budějovice, Czech Republic Biology Centre of the Academy of Sciences of the Czech Republic, v.v.i., Institute of Entomology, Branišovská 31, 37005, České Budějovice, Czech Republic Department of Fish Ecology and Evolution, Eawag: Swiss Federal Institute of Aquatic Science and Technology, Seestrasse 79, 6047, Kastanienbaum, Switzerland E-mail: jan.klecka@eawag.ch E-mail: jan.klecka@entu.cas.cz","Klecka, Jan",lib4ri,10.1007/s00442-014-3007-6,https://doi.org/10.1007/s00442-014-3007-6,,The effect of habitat structure on prey mortality depends on predator and prey microhabitat use,,"Klecka, Jan;Boukal, David S.",2014,Oecologia,"Department of Ecosystems Biology, Faculty of Science, University of South Bohemia, Branišovská 31, 37005, České Budějovice, Czech Republic Biology Centre of the Academy of Sciences of the Czech Republic, v.v.i., Institute of Entomology, Branišovská 31, 37005, České Budějovice, Czech Republic Department of Fish Ecology and Evolution, Eawag: Swiss Federal Institute of Aquatic Science and Technology, Seestrasse 79, 6047, Kastanienbaum, Switzerland E-mail: jan.klecka@eawag.ch E-mail: jan.klecka@entu.cas.cz;Department of Ecosystems Biology, Faculty of Science, University of South Bohemia, Branišovská 31, 37005, České Budějovice, Czech Republic Biology Centre of the Academy of Sciences of the Czech Republic, v.v.i., Institute of Entomology, Branišovská 31, 37005, České Budějovice, Czech Republic",Springer Berlin Heidelberg,2019-09-01,176,1,183,191,0029-8549,1432-1939,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0044201430076,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201430076&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201430076&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201430076&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratory of Ecological Systems (ECOS), School of Architecture, Civil and Environmental Engineering (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland Research Unit Community Ecology, WSL Swiss Federal Institute for Forest, Snow and Landscape Research, Site Lausanne, Station 2, 1015, Lausanne, Switzerland E-mail: konstantin.gavazov@epfl.ch","Gavazov, Konstantin",lib4ri,10.1007/s00442-013-2839-9,https://doi.org/10.1007/s00442-013-2839-9,,Transplantation of subalpine wood-pasture turfs along a natural climatic gradient reveals lower resistance of unwooded pastures to climate change compared to wooded ones,,"Gavazov, Konstantin;Spiegelberger, Thomas;Buttler, Alexandre",2014,Oecologia,"Laboratory of Ecological Systems (ECOS), School of Architecture, Civil and Environmental Engineering (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland Research Unit Community Ecology, WSL Swiss Federal Institute for Forest, Snow and Landscape Research, Site Lausanne, Station 2, 1015, Lausanne, Switzerland E-mail: konstantin.gavazov@epfl.ch;Laboratory of Ecological Systems (ECOS), School of Architecture, Civil and Environmental Engineering (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland UR EMGR Mountain Ecosystems, Irstea, 2 rue Papeterie, BP 76, 38402, Saint-Martin d’Hères, France;Laboratory of Ecological Systems (ECOS), School of Architecture, Civil and Environmental Engineering (ENAC), Ecole Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland Research Unit Community Ecology, WSL Swiss Federal Institute for Forest, Snow and Landscape Research, Site Lausanne, Station 2, 1015, Lausanne, Switzerland UMR 6249 Chrono-Environnement, University of Franche-Comté - CNRS, 16 Route de Gray, 25030, Besançon Cedex, France",Springer Berlin Heidelberg,,174,4,1425,1435,0029-8549,1432-1939,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0044201328399,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328399&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328399&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328399&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Aquatic Ecology, Eawag, 8600, Duebendorf, Switzerland Institute of Integrative Biology, ETH-Zürich, Zurich, Switzerland E-mail: robinson@eawag.ch","Robinson, C. T.",lib4ri,10.1007/s00027-014-0341-z,https://doi.org/10.1007/s00027-014-0341-z,,"Spatial relationships between land-use, habitat, water quality and lotic macroinvertebrates in two Swiss catchments",,"Robinson, C. T.;Schuwirth, N.;Baumgartner, S.;Stamm, C.",2014,Aquatic Sciences,"Department of Aquatic Ecology, Eawag, 8600, Duebendorf, Switzerland Institute of Integrative Biology, ETH-Zürich, Zurich, Switzerland E-mail: robinson@eawag.ch;Department of Systems Analysis and Modeling, Eawag, 8600, Duebendorf, Switzerland;Department of Aquatic Ecology, Eawag, 8600, Duebendorf, Switzerland Institute of Integrative Biology, ETH-Zürich, Zurich, Switzerland;Department of Environmental Chemistry, Eawag, 8600, Duebendorf, Switzerland",Springer Basel,2019-07-01,76,3,375,392,1015-1621,1420-9055,copyright,"Springer Basel, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s000270140341z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000270140341z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000270140341z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000270140341z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
