First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Institute of Multilingualism, University of Fribourg, Switzerland","Coray, Renata",unifr,10.1515/multi-2015-0075,https://doi.org/10.1515/multi-2015-0075,http://doc.rero.ch/record/324872/files/multi-2015-0075.pdf,"Language, integration, and investment: The regulation of diversity in the context of unemployment",,"Flubacher, Mi-Cha;Coray, Renata;Duchêne, Alexandre",2016,Multilingua,"Institute of Linguistics, University of Vienna, Austria;Institute of Multilingualism, University of Fribourg, Switzerland;Institute of Multilingualism, University of Fribourg, Switzerland",De Gruyter,,35,6,675,696,0167-8507,1613-3684,copyright,©2016 by De Gruyter Mouton,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515multi20150075,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515multi20150075&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515multi20150075&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515multi20150075&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University of Fribourg, Bd. de Pérolles 90, Fribourg 1700, Switzerland","Hilb, Michael",unifr,10.1515/erj-2015-0029,https://doi.org/10.1515/erj-2015-0029,http://doc.rero.ch/record/325769/files/erj-2015-0029.pdf,Founders in the Living-Dead Trap: A Theoretical Exploration at Entrepreneurship’s Dark Core,,"Casas, Tomas;Hilb, Michael",2016,Entrepreneurship Research Journal,"University of St. Gallen, Dufourstrasse 40, St. Gallen 9000, Switzerland;University of Fribourg, Bd. de Pérolles 90, Fribourg 1700, Switzerland",De Gruyter,,6,4,401,423,2194-6175,2157-5665,copyright,©2016 by De Gruyter,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515erj20150029,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515erj20150029&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515erj20150029&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515erj20150029&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Multilingualism, University of Fribourg, Rue de Rome 1, 1700 Fribourg, Switzerland","Vanhove, Jan",unifr,10.1515/iral-2015-0001,https://doi.org/10.1515/iral-2015-0001,http://doc.rero.ch/record/326540/files/iral-2015-0001.pdf,The lifespan development of cognate guessing skills in an unknown related language,,"Vanhove, Jan;Berthele, Raphael",2015,International Review of Applied Linguistics in Language Teaching,"Department of Multilingualism, University of Fribourg, Rue de Rome 1, 1700 Fribourg, Switzerland;Department of Multilingualism, University of Fribourg, Rue de Rome 1, 1700 Fribourg, Switzerland",De Gruyter Mouton,,53,1,1,38,0019-042X,1613-4141,copyright,©2015 by Walter de Gruyter Berlin/Boston,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515iral20150001,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515iral20150001&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515iral20150001&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515iral20150001&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University of Fribourg Language Centre and Multilingualism & Foreign Language Education Unit, Rue de Rome 1, CH-1700 Fribourg, Switzerland E-mail: Iris.Schaller-Schwaner@unifr.ch","Schaller-Schwaner, Iris",unifr,10.1515/cercles-2015-0016,https://doi.org/10.1515/cercles-2015-0016,http://doc.rero.ch/record/325949/files/cercles-2015-0016.pdf,The habitat factor in ELF(A) – English as a Lingua Franca (in Academic settings) – and English for Plurilingual Academic Purposes,,"Schaller-Schwaner, Iris",2015,Language Learning in Higher Education,"University of Fribourg Language Centre and Multilingualism & Foreign Language Education Unit, Rue de Rome 1, CH-1700 Fribourg, Switzerland E-mail: Iris.Schaller-Schwaner@unifr.ch",De Gruyter,,5,2,329,351,2191-611X,2191-6128,copyright,©2015 by De Gruyter Mouton,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515cercles20150016,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515cercles20150016&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515cercles20150016&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515cercles20150016&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"BioNanomaterials, Adolphe Merkle Institute, University of Fribourg, Ch. de Verdiers 4, Fribourg, Switzerland","Chortarea, Savvina",unifr,10.1515/ejnm-2014-0049,https://doi.org/10.1515/ejnm-2014-0049,http://doc.rero.ch/record/326507/files/ejnm-2014-0049.pdf,In vitro-ex vivo model systems for nanosafety assessment,,"Wick, Peter;Chortarea, Savvina;Guenat, Olivier T.;Roesslein, Matthias;Stucki, Janick D.;Hirn, Stephanie;Petri-Fink, Alke;Rothen-Rutishauser, Barbara",2015,European Journal of Nanomedicine,"Empa, Swiss Federal Laboratories for Material Science and Technology, Particles-Biology Interactions Laboratory, Lerchenfeldstrasse 5, St. Gallen, Switzerland;BioNanomaterials, Adolphe Merkle Institute, University of Fribourg, Ch. de Verdiers 4, Fribourg, Switzerland;Empa, Swiss Federal Laboratories for Material Science and Technology, Particles-Biology Interactions Laboratory, Lerchenfeldstrasse 5, St. Gallen, Switzerland;ARTORG Center, Lung Regeneration Technologies, Murtenstrasse 50, Bern, Switzerland;Walter Brendel Centre of Experimental Medicine, Klinikum der Universität München, Munich, Germany;BioNanomaterials, Adolphe Merkle Institute, University of Fribourg, Ch. de Verdiers 4, Fribourg, Switzerland;BioNanomaterials, Adolphe Merkle Institute, University of Fribourg, Ch. de Verdiers 4, Fribourg, Switzerland E-mail: barbara.rothen@unifr.ch",De Gruyter,,7,3,169,179,1662-5986,1662-596X,copyright,©2015 by De Gruyter,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515ejnm20140049,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515ejnm20140049&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515ejnm20140049&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515ejnm20140049&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Biochemistry Department, Medical Research Institute, University of Alexandria, 165 Horreya Street, 21311 Alexandria, Egypt Division of Endocrinology, Department of Medicine, University of Fribourg, 1700 Fribourg, Switzerland","Eid, Wassim",unifr,10.1515/hsz-2016-0181,https://doi.org/10.1515/hsz-2016-0181,http://doc.rero.ch/record/325668/files/hsz-2016-0181.pdf,Vitamin C promotes pluripotency of human induced pluripotent stem cells via the histone demethylase JARID1A,,"Eid, Wassim;Abdel-Rehim, Wafaa",2016,Biological Chemistry,"Biochemistry Department, Medical Research Institute, University of Alexandria, 165 Horreya Street, 21311 Alexandria, Egypt Division of Endocrinology, Department of Medicine, University of Fribourg, 1700 Fribourg, Switzerland;Biochemistry Department, Medical Research Institute, University of Alexandria, 165 Horreya Street, 21311 Alexandria, Egypt",De Gruyter,,397,11,1205,1213,1431-6730,1437-4315,copyright,"©2016 Walter de Gruyter GmbH, Berlin/Boston",gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515hsz20160181,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515hsz20160181&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515hsz20160181&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515hsz20160181&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University of Fribourg, Fribourg, Switzerland E-mail: ralph.mueller@unifr.ch","Mueller, Ralph",unifr,10.1515/humor-2015-0072,https://doi.org/10.1515/humor-2015-0072,http://doc.rero.ch/record/325083/files/humor-2015-0072.pdf,Simon Dickie: Cruelty and laughter: Forgotten comic literature and the unsentimental eighteenth century,,"Mueller, Ralph",2015,HUMOR,"University of Fribourg, Fribourg, Switzerland E-mail: ralph.mueller@unifr.ch",De Gruyter,,28,3,507,509,0933-1719,1613-3722,copyright,©2015 by De Gruyter Mouton,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515humor20150072,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515humor20150072&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515humor20150072&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515humor20150072&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Université de Fribourg, IAB ‒ Philologie Classique, Rue Pierre-Aeby 16, 1700 Fribourg ‒ Switzerland","Castelletti, Cristiano",unifr,10.1515/phil-2016-0006,https://doi.org/10.1515/phil-2016-0006,http://doc.rero.ch/record/324917/files/phil-2016-0006.pdf,Virgilian Echoes in the Aenigmata Symposii: Two Unnoticed Technopaignia,,"Castelletti, Cristiano;Siegenthaler, Pierre",2016,Philologus,"Université de Fribourg, IAB ‒ Philologie Classique, Rue Pierre-Aeby 16, 1700 Fribourg ‒ Switzerland;Université de Neuchâtel, Institut d’Histoire, Espace Louis-Agassiz 1, 2000 Neuchâtel ‒ Switzerland",De Gruyter Akademie Forschung,,160,1,133,150,0031-7985,2196-7008,copyright,"© 2016 Walter de Gruyter GmbH, Berlin/Boston",gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515phil20160006,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515phil20160006&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515phil20160006&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515phil20160006&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University of Fribourg, Freiburg, Switzerland E-mail: ralph.mueller@unifr.ch","Mueller, Ralph",unifr,10.1515/humor-2016-0083,https://doi.org/10.1515/humor-2016-0083,http://doc.rero.ch/record/326534/files/humor-2016-0083.pdf,Daniel Bowles: The Ends of Satire: Legacies of Satire in Postwar German Writing,,"Mueller, Ralph",2016,HUMOR,"University of Fribourg, Freiburg, Switzerland E-mail: ralph.mueller@unifr.ch",De Gruyter,,29,4,639,640,0933-1719,1613-3722,copyright,©2016 by De Gruyter Mouton,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515humor20160083,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515humor20160083&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515humor20160083&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515humor20160083&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University of Fribourg, Blvd de Pérolles 90, Fribourg, Switzerland E-mail: Oliver.Schmid@unifr.ch","Schmid, Oliver",unifr,10.1007/s00779-013-0729-0,https://doi.org/10.1007/s00779-013-0729-0,http://doc.rero.ch/record/326456/files/779_2013_Article_729.pdf,Real-time collaboration through web applications: an introduction to the Toolkit for Web-based Interactive Collaborative Environments (TWICE),,"Schmid, Oliver;Lisowska Masson, Agnes;Hirsbrunner, Béat",2014,Personal and Ubiquitous Computing,"University of Fribourg, Blvd de Pérolles 90, Fribourg, Switzerland E-mail: Oliver.Schmid@unifr.ch;University of Fribourg, Blvd de Pérolles 90, Fribourg, Switzerland E-mail: Agnes.LisowskaMasson@unifr.ch;University of Fribourg, Blvd de Pérolles 90, Fribourg, Switzerland E-mail: Beat.Hirsbrunner@unifr.ch",Springer London,2019-06-01,18,,1201,1211,1617-4909,1617-4917,copyright,"The Author(s), 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0077901307290,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0077901307290&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0077901307290&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0077901307290&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Neurology Unit, Laboratory for Cognitive and Neurological Sciences, Medicine Department, Faculty of Sciences, University of Fribourg, PER 09, Chemin du Musée 5, 1700, Fribourg, Switzerland E-mail: leila.chouiter@unifr.ch","Chouiter, Leila",unifr,10.1007/s10548-013-0303-0,https://doi.org/10.1007/s10548-013-0303-0,http://doc.rero.ch/record/325060/files/10548_2013_Article_303.pdf,"High and Low Stimulus-Driven Conflict Engage Segregated Brain Networks, Not Quantitatively Different Resources",,"Chouiter, Leila;Dieguez, Sebastian;Annoni, Jean-Marie;Spierer, Lucas",2014,Brain Topography,"Neurology Unit, Laboratory for Cognitive and Neurological Sciences, Medicine Department, Faculty of Sciences, University of Fribourg, PER 09, Chemin du Musée 5, 1700, Fribourg, Switzerland E-mail: leila.chouiter@unifr.ch;Neurology Unit, Laboratory for Cognitive and Neurological Sciences, Medicine Department, Faculty of Sciences, University of Fribourg, PER 09, Chemin du Musée 5, 1700, Fribourg, Switzerland;Neurology Unit, Laboratory for Cognitive and Neurological Sciences, Medicine Department, Faculty of Sciences, University of Fribourg, PER 09, Chemin du Musée 5, 1700, Fribourg, Switzerland;Neurology Unit, Laboratory for Cognitive and Neurological Sciences, Medicine Department, Faculty of Sciences, University of Fribourg, PER 09, Chemin du Musée 5, 1700, Fribourg, Switzerland",Springer US; http://www.springer-ny.com,,27,2,279,292,0896-0267,1573-6792,copyright,"Springer Science+Business Media New York, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1054801303030,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1054801303030&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1054801303030&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1054801303030&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Psychology, Division of Biopsychology, University of Zurich, Zurich, Switzerland Division of Cognitive Biopsychology and Methods, Department of Psychology, University of Fribourg, Rue P.-A-de-Faucigny 2, 1701, Fribourg, Switzerland Zurich Center of Integrative Sleep Research (ZiS), University of Zurich, Zurich, Switzerland E-mail: bjoern.rasch@unifr.ch","Rasch, Björn",unifr,10.1007/s11910-013-0430-8,https://doi.org/10.1007/s11910-013-0430-8,http://doc.rero.ch/record/325019/files/11910_2013_Article_430.pdf,Differential Effects of Non-REM and REM Sleep on Memory Consolidation?,,"Ackermann, Sandra;Rasch, Björn",2014,Current Neurology and Neuroscience Reports,"Department of Psychology, Division of Biopsychology, University of Zurich, Zurich, Switzerland Clinic of Affective Disorders and General Psychiatry, Psychiatric University Hospital Zurich, Zurich, Switzerland;Department of Psychology, Division of Biopsychology, University of Zurich, Zurich, Switzerland Division of Cognitive Biopsychology and Methods, Department of Psychology, University of Fribourg, Rue P.-A-de-Faucigny 2, 1701, Fribourg, Switzerland Zurich Center of Integrative Sleep Research (ZiS), University of Zurich, Zurich, Switzerland E-mail: bjoern.rasch@unifr.ch",Springer US; http://www.springer-ny.com,,14,2,1,10,1528-4042,1534-6293,copyright,"Springer Science+Business Media New York, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1191001304308,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1191001304308&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1191001304308&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1191001304308&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Informatics, University of Fribourg, Boulevard de Pérolles 90, 1700, Fribourg, Schweiz E-mail: andreas.meier@unifr.ch","Meier, Andreas",unifr,10.1365/s40702-014-0056-6,https://doi.org/10.1365/s40702-014-0056-6,http://doc.rero.ch/record/326408/files/40702_2014_Article_56.pdf,Editorial,,"Meier, Andreas;Fasel, Daniel",2014,HMD Praxis der Wirtschaftsinformatik,"Department of Informatics, University of Fribourg, Boulevard de Pérolles 90, 1700, Fribourg, Schweiz E-mail: andreas.meier@unifr.ch;Scigility, Rte du Confin 32, 1723, Marly, Schweiz E-mail: df@scigility.com",Springer Fachmedien Wiesbaden,2019-08-01,51,,381,382,1436-3011,2198-2775,copyright,"Springer Fachmedien Wiesbaden, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101365s4070201400566,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101365s4070201400566&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101365s4070201400566&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101365s4070201400566&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
