First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Department of Cardiology, Swiss Cardiovascular Center Bern, Bern University Hospital, 3010, Bern, Switzerland E-mail: stephan.windecker@insel.ch","Windecker, Stephan",unibe,10.1007/s00392-014-0676-4,https://doi.org/10.1007/s00392-014-0676-4,http://doc.rero.ch/record/325447/files/392_2014_Article_676.pdf,Preinterventional screening of the TAVI patient: how to choose the suitable patient and the best procedure,,"O’Sullivan, Crochan J.;Stortecky, Stefan;Buellesfeld, Lutz;Wenaweser, Peter;Windecker, Stephan",2014,Clinical Research in Cardiology,"Department of Cardiology, Swiss Cardiovascular Center Bern, Bern University Hospital, 3010, Bern, Switzerland E-mail: crosullivan@hotmail.com;Department of Cardiology, Swiss Cardiovascular Center Bern, Bern University Hospital, 3010, Bern, Switzerland;Department of Cardiology, Swiss Cardiovascular Center Bern, Bern University Hospital, 3010, Bern, Switzerland;Department of Cardiology, Swiss Cardiovascular Center Bern, Bern University Hospital, 3010, Bern, Switzerland;Department of Cardiology, Swiss Cardiovascular Center Bern, Bern University Hospital, 3010, Bern, Switzerland E-mail: stephan.windecker@insel.ch",Springer Berlin Heidelberg,,103,4,259,274,1861-0684,1861-0692,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0039201406764,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0039201406764&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0039201406764&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0039201406764&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Integrated Department of Pediatrics, Ente Ospedaliero Cantonale Ticinese, University of Berne, Berne, Switzerland San Giovanni Hospital, 6500, Bellinzona, Switzerland E-mail: mario.bianchetti@pediatrician.ch","Bianchetti, Mario G.",unibe,10.1007/s00467-014-2846-z,https://doi.org/10.1007/s00467-014-2846-z,http://doc.rero.ch/record/325216/files/467_2014_Article_2846.pdf,Phosphate homeostasis in Bartter syndrome: a case–control study,,"Bettinelli, Alberto;Viganò, Cristina;Provero, Maria Cristina;Barretta, Francesco;Albisetti, Alessandra;Tedeschi, Silvana;Scicchitano, Barbara;Bianchetti, Mario G.",2014,Pediatric Nephrology,"Division of Pediatrics, San Leopoldo Mandic Hospital, Merate, Lecco, Italy;Division of Orthopedics, San Leopoldo Mandic Hospital, Merate, Lecco, Italy;Division of Pediatrics, San Leopoldo Mandic Hospital, Merate, Lecco, Italy Department of Clinical and Experimental Medicine, Ospedale Pediatrico Filippo del Ponte, Varese, Italy;Department of Clinical Sciences and Community Health, University of Milan and Epidemiology Unit, Milan, Italy Department of Preventive Medicine, Foundation IRCCS Cà Granda Ospedale Maggiore Policlinico, Milan, Italy;Department of Clinical Orthopedics and Rehabilitation, University of Milan, Milan, Italy;Laboratory of Medical Genetics, Foundation IRCCS Ca’ Granda Ospedale Maggiore Policlinico, Milan, Italy;Division of Pediatrics, San Leopoldo Mandic Hospital, Merate, Lecco, Italy;Integrated Department of Pediatrics, Ente Ospedaliero Cantonale Ticinese, University of Berne, Berne, Switzerland San Giovanni Hospital, 6500, Bellinzona, Switzerland E-mail: mario.bianchetti@pediatrician.ch",Springer Berlin Heidelberg,2019-11-01,29,11,2133,2138,0931-041X,1432-198X,copyright,"IPNA, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s004670142846z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004670142846z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004670142846z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s004670142846z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut für Diagnostische & Interventionelle Neuroradiologie, Inselspital Bern, Bern, Switzerland E-mail: christoph.ozdoba@insel.ch","Ozdoba, C.",unibe,10.1007/s00062-014-0296-4,https://doi.org/10.1007/s00062-014-0296-4,http://doc.rero.ch/record/324775/files/62_2014_Article_296.pdf,Retirement of Prof. Dr. Gerhard Schroth,,"Ozdoba, C.",2014,Clinical Neuroradiology,"Institut für Diagnostische & Interventionelle Neuroradiologie, Inselspital Bern, Bern, Switzerland E-mail: christoph.ozdoba@insel.ch",Springer Berlin Heidelberg,,24,1,3,3,1869-1439,1869-1447,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0006201402964,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0006201402964&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0006201402964&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0006201402964&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012 , Bern, Switzerland E-mail: krzysztof.sosnica@aiub.unibe.ch E-mail: sosnica@aiub.unibe.ch","Sośnica, Krzysztof",unibe,10.1007/s00190-014-0722-z,https://doi.org/10.1007/s00190-014-0722-z,http://doc.rero.ch/record/325756/files/190_2014_Article_722.pdf,"Contribution of Starlette, Stella, and AJISAI to the SLR-derived global reference frame",,"Sośnica, Krzysztof;Jäggi, Adrian;Thaller, Daniela;Beutler, Gerhard;Dach, Rolf",2014,Journal of Geodesy,"Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012 , Bern, Switzerland E-mail: krzysztof.sosnica@aiub.unibe.ch E-mail: sosnica@aiub.unibe.ch;Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012 , Bern, Switzerland;Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012 , Bern, Switzerland Bundesamt für Kartographie und Geodäsie, Richard-Strauss-Allee 11, 60598 , Frankfurt am Main, Germany;Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012 , Bern, Switzerland;Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012 , Bern, Switzerland",Springer Berlin Heidelberg,2019-08-01,88,8,789,804,0949-7714,1432-1394,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s001900140722z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001900140722z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001900140722z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001900140722z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Osteoporosis, Inselspital, Berne University Hospital and University of Berne, CH-3010, Berne, Switzerland E-mail: kurt.lippuner@insel.ch","Lippuner, K.",unibe,10.1007/s00198-014-2703-8,https://doi.org/10.1007/s00198-014-2703-8,http://doc.rero.ch/record/325308/files/198_2014_Article_2703.pdf,Comparative effects of teriparatide and ibandronate on spine bone mineral density (BMD) and microarchitecture (TBS) in postmenopausal women with osteoporosis: a 2-year open-label study,,"Senn, C.;Günther, B.;Popp, A. W.;Perrelet, R.;Hans, D.;Lippuner, K.",2014,Osteoporosis International,"Department of Osteoporosis, Inselspital, Berne University Hospital and University of Berne, CH-3010, Berne, Switzerland;Department of Osteoporosis, Inselspital, Berne University Hospital and University of Berne, CH-3010, Berne, Switzerland;Department of Osteoporosis, Inselspital, Berne University Hospital and University of Berne, CH-3010, Berne, Switzerland;Department of Osteoporosis, Inselspital, Berne University Hospital and University of Berne, CH-3010, Berne, Switzerland;Center of Bone Disease, Bone and Joint Department, Lausanne University Hospital, Avenue Pierre Decker 4, 1011, Lausanne, VD, Switzerland;Department of Osteoporosis, Inselspital, Berne University Hospital and University of Berne, CH-3010, Berne, Switzerland E-mail: kurt.lippuner@insel.ch",Springer London,2019-07-01,25,7,1945,1951,0937-941X,1433-2965,copyright,"International Osteoporosis Foundation and National Osteoporosis Foundation, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0019801427038,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0019801427038&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0019801427038&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0019801427038&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Radiation Oncology Department, Cerrahpasa Faculty of Medicine, Istanbul University, I.U. Cerrahpasa Tip Fakultesi, Radyasyon Onkolojisi A.D. – Fatih, 34098, Istanbul, Turkey Inselspital, Radiation Oncology Department, University of Bern, Inselspital Klinik und Poliklinik für Radio-Onkologie, 3010, Bern, Switzerland E-mail: olgunelicin@gmail.com","Elicin, Olgun",unibe,10.1007/s11060-014-1424-3,https://doi.org/10.1007/s11060-014-1424-3,http://doc.rero.ch/record/326185/files/11060_2014_Article_1424.pdf,Relationship between survival and increased radiation dose to subventricular zone in glioblastoma is controversial,,"Elicin, Olgun;Inac, Ebrar;Uzel, Esengul Kocak;Karacam, Songul;Uzel, Omer Erol",2014,Journal of Neuro-Oncology,"Radiation Oncology Department, Cerrahpasa Faculty of Medicine, Istanbul University, I.U. Cerrahpasa Tip Fakultesi, Radyasyon Onkolojisi A.D. – Fatih, 34098, Istanbul, Turkey Inselspital, Radiation Oncology Department, University of Bern, Inselspital Klinik und Poliklinik für Radio-Onkologie, 3010, Bern, Switzerland E-mail: olgunelicin@gmail.com;Radiation Oncology Department, Cerrahpasa Faculty of Medicine, Istanbul University, I.U. Cerrahpasa Tip Fakultesi, Radyasyon Onkolojisi A.D. – Fatih, 34098, Istanbul, Turkey;Radiation Oncology Department, Sisli Etfal Teaching Hospital, Sisli Etfal Egitim Arastirma Hastanesi, Radyasyon Onkolojisi Klinigi – Sisli, 34371, Istanbul, Turkey;Radiation Oncology Department, Cerrahpasa Faculty of Medicine, Istanbul University, I.U. Cerrahpasa Tip Fakultesi, Radyasyon Onkolojisi A.D. – Fatih, 34098, Istanbul, Turkey;Radiation Oncology Department, Cerrahpasa Faculty of Medicine, Istanbul University, I.U. Cerrahpasa Tip Fakultesi, Radyasyon Onkolojisi A.D. – Fatih, 34098, Istanbul, Turkey",Springer US; http://www.springer-ny.com,2019-06-01,118,2,413,419,0167-594X,1573-7373,copyright,"Springer Science+Business Media New York, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1106001414243,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1106001414243&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1106001414243&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1106001414243&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Evolutionary Biology and Environmental Studies, University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland E-mail: bernhard.schmid@ieu.uzh.ch","Schmid, Bernhard",unibe,10.1007/s00442-013-2816-3,https://doi.org/10.1007/s00442-013-2816-3,http://doc.rero.ch/record/324779/files/442_2013_Article_2816.pdf,Genotypic diversity of an invasive plant species promotes litter decomposition and associated processes,,"Wang, Xiao-Yan;Miao, Yuan;Yu, Shuo;Chen, Xiao-Yong;Schmid, Bernhard",2014,Oecologia,"Shanghai Key Laboratory for Ecological Processes and Restoration in Urban Areas, Department of Environmental Sciences, East China Normal University, 200062, Shanghai, China School of Life Science, Taizhou University, 318000, Taizhou, Zhejiang, China;Shanghai Key Laboratory for Ecological Processes and Restoration in Urban Areas, Department of Environmental Sciences, East China Normal University, 200062, Shanghai, China Shanghai FocusArray Bio Technology Company Limited, 953 North Qinzhou Road, 200233, Shanghai, China;Shanghai Key Laboratory for Ecological Processes and Restoration in Urban Areas, Department of Environmental Sciences, East China Normal University, 200062, Shanghai, China;Shanghai Key Laboratory for Ecological Processes and Restoration in Urban Areas, Department of Environmental Sciences, East China Normal University, 200062, Shanghai, China;Institute of Evolutionary Biology and Environmental Studies, University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland E-mail: bernhard.schmid@ieu.uzh.ch",Springer Berlin Heidelberg,,174,3,993,1005,0029-8549,1432-1939,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0044201328163,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328163&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328163&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044201328163&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University of Geneva, Institute for Environmental Sciences, Climatic Change and Climate Impacts, 7 route de Drize, CH-1227, Carouge, Switzerland University of Bern, Institute of Geological Sciences, dendrolab.ch, Baltzerstrasse 1+3, CH-3012, Bern, Switzerland E-mail: markus.stoffel@dendrolab.ch","Stoffel, Markus",unibe,10.1007/s10584-013-0993-z,https://doi.org/10.1007/s10584-013-0993-z,http://doc.rero.ch/record/325020/files/10584_2013_Article_993.pdf,Possible impacts of climate change on debris-flow activity in the Swiss Alps,,"Stoffel, Markus;Mendlik, Thomas;Schneuwly-Bollschweiler, Michelle;Gobiet, Andreas",2014,Climatic Change,"University of Geneva, Institute for Environmental Sciences, Climatic Change and Climate Impacts, 7 route de Drize, CH-1227, Carouge, Switzerland University of Bern, Institute of Geological Sciences, dendrolab.ch, Baltzerstrasse 1+3, CH-3012, Bern, Switzerland E-mail: markus.stoffel@dendrolab.ch;University of Graz, Wegener Center for Climate and Global Change, Brandhofgasse 5, A-8010, Graz, Austria;University of Geneva, Institute for Environmental Sciences, Climatic Change and Climate Impacts, 7 route de Drize, CH-1227, Carouge, Switzerland University of Bern, Institute of Geological Sciences, dendrolab.ch, Baltzerstrasse 1+3, CH-3012, Bern, Switzerland;University of Graz, Wegener Center for Climate and Global Change, Brandhofgasse 5, A-8010, Graz, Austria",Springer Netherlands,,122,,141,155,0165-0009,1573-1480,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s105840130993z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s105840130993z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s105840130993z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s105840130993z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Cardiovascular Prevention, Rehabilitation and Sports Medicine, Swiss Cardiovascular Center, Inselspital, University Hospital and University of Bern, 3010, Bern, Switzerland E-mail: matthias.wilhelm@insel.ch","Wilhelm, Matthias",unibe,10.1007/s00421-013-2753-1,https://doi.org/10.1007/s00421-013-2753-1,http://doc.rero.ch/record/326406/files/421_2013_Article_2753.pdf,Ultra-endurance sports have no negative impact on indices of arterial stiffness,,"Radtke, Thomas;Schmidt-Trucksäss, Arno;Brugger, Nicolas;Schäfer, Daniela;Saner, Hugo;Wilhelm, Matthias",2014,European Journal of Applied Physiology,"Division of Cardiovascular Prevention, Rehabilitation and Sports Medicine, Swiss Cardiovascular Center, Inselspital, University Hospital and University of Bern, 3010, Bern, Switzerland;Division of Sports and Exercise Medicine, Institute of Exercise and Health Sciences, University of Basel, Basel, Switzerland;Division of Cardiovascular Prevention, Rehabilitation and Sports Medicine, Swiss Cardiovascular Center, Inselspital, University Hospital and University of Bern, 3010, Bern, Switzerland;Division of Cardiovascular Prevention, Rehabilitation and Sports Medicine, Swiss Cardiovascular Center, Inselspital, University Hospital and University of Bern, 3010, Bern, Switzerland;Division of Cardiovascular Prevention, Rehabilitation and Sports Medicine, Swiss Cardiovascular Center, Inselspital, University Hospital and University of Bern, 3010, Bern, Switzerland;Division of Cardiovascular Prevention, Rehabilitation and Sports Medicine, Swiss Cardiovascular Center, Inselspital, University Hospital and University of Bern, 3010, Bern, Switzerland E-mail: matthias.wilhelm@insel.ch",Springer Berlin Heidelberg,,114,1,49,57,1439-6319,1439-6327,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0042101327531,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042101327531&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042101327531&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042101327531&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Health, Ethics and Society, Maastricht University, Maastricht, The Netherlands Institute for Biomedical Ethics, University of Basel, Bernoullistrasse 28, 4056, Basel, Switzerland E-mail: david.shaw@unibas.ch","Shaw, David",unibe,10.1007/s11019-014-9565-x,https://doi.org/10.1007/s11019-014-9565-x,http://doc.rero.ch/record/324742/files/11019_2014_Article_9565.pdf,Using non-human primates to benefit humans: research and organ transplantation,,"Shaw, David;Dondorp, Wybo;De Wert, Guido",2014,"Medicine, Health Care and Philosophy","Department of Health, Ethics and Society, Maastricht University, Maastricht, The Netherlands Institute for Biomedical Ethics, University of Basel, Bernoullistrasse 28, 4056, Basel, Switzerland E-mail: david.shaw@unibas.ch;Department of Health, Ethics and Society, Maastricht University, Maastricht, The Netherlands;Department of Health, Ethics and Society, Maastricht University, Maastricht, The Netherlands",Springer Netherlands,2019-11-01,17,4,573,578,1386-7423,1572-8633,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s110190149565x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s110190149565x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s110190149565x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s110190149565x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut für Psychologie, Universität Bern, Fabrikstr. 8, 3012, Bern, Schweiz E-mail: caspar@psy.unibe.ch","Caspar, Franz",unibe,10.1007/s00278-014-1053-5,https://doi.org/10.1007/s00278-014-1053-5,http://doc.rero.ch/record/326442/files/278_2014_Article_1053.pdf,Konflikte als Thema in der VerhaltenstherapieConflicts as an issue in behavior therapy,,"Caspar, Franz",2014,Psychotherapeut,"Institut für Psychologie, Universität Bern, Fabrikstr. 8, 3012, Bern, Schweiz E-mail: caspar@psy.unibe.ch",Springer Berlin Heidelberg,,59,3,195,199,0935-6185,1432-2080,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0027801410535,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0027801410535&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0027801410535&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0027801410535&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
