First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Exercise Physiology, Institute of Human Movement Sciences, ETH Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland Institute of Physiology, University of Zurich, Zurich, Switzerland Zurich Center for Integrative Human Physiology, University of Zurich, Zurich, Switzerland E-mail: marco.toigo@hest.ethz.ch","Toigo, Marco",ethz uzh,10.1007/s00421-013-2752-2,https://doi.org/10.1007/s00421-013-2752-2,,"High-load resistance exercise with superimposed vibration and vascular occlusion increases critical power, capillaries and lean mass in endurance-trained men",,"Mueller, Sandro Manuel;Aguayo, David;Lunardi, Fabio;Ruoss, Severin;Boutellier, Urs;Frese, Sebastian;Petersen, Jens A.;Jung, Hans H.;Toigo, Marco",2014,European Journal of Applied Physiology,"Exercise Physiology, Institute of Human Movement Sciences, ETH Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland;Exercise Physiology, Institute of Human Movement Sciences, ETH Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland;Exercise Physiology, Institute of Human Movement Sciences, ETH Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland;Exercise Physiology, Institute of Human Movement Sciences, ETH Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland;Exercise Physiology, Institute of Human Movement Sciences, ETH Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland Institute of Physiology, University of Zurich, Zurich, Switzerland Zurich Center for Integrative Human Physiology, University of Zurich, Zurich, Switzerland;Exercise Physiology, Institute of Human Movement Sciences, ETH Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland Department of Neurology, University Hospital Zurich, Zurich, Switzerland;Department of Neurology, University Hospital Zurich, Zurich, Switzerland;Department of Neurology, University Hospital Zurich, Zurich, Switzerland;Exercise Physiology, Institute of Human Movement Sciences, ETH Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland Institute of Physiology, University of Zurich, Zurich, Switzerland Zurich Center for Integrative Human Physiology, University of Zurich, Zurich, Switzerland E-mail: marco.toigo@hest.ethz.ch",Springer Berlin Heidelberg,,114,1,123,133,1439-6319,1439-6327,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0042101327522,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042101327522&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042101327522&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042101327522&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"ISSUL institute of Sport Sciences, University of Lausanne, 1015, Lausanne, Switzerland E-mail: nicolas.bourdillon@gmail.com","Bourdillon, Nicolas",unil,10.1007/s00421-014-2835-8,https://doi.org/10.1007/s00421-014-2835-8,,Cerebral oxygenation during the Richalet hypoxia sensitivity test and cycling time-trial performance in severe hypoxia,,"Bourdillon, Nicolas;Fan, Jui-Lin;Kayser, Bengt",2014,European Journal of Applied Physiology,"ISSUL institute of Sport Sciences, University of Lausanne, 1015, Lausanne, Switzerland E-mail: nicolas.bourdillon@gmail.com;ISSUL institute of Sport Sciences, University of Lausanne, 1015, Lausanne, Switzerland Lemanic Neuroscience Doctoral School, University of Lausanne, Lausanne, Switzerland;ISSUL institute of Sport Sciences, University of Lausanne, 1015, Lausanne, Switzerland E-mail: Bengt.Kayser@unil.ch",Springer Berlin Heidelberg,,114,5,1037,1048,1439-6319,1439-6327,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0042101428358,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042101428358&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042101428358&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042101428358&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Theory Division, CERN, Geneva, Switzerland Faculté de Physique, Université Pierre et Marie Curie & Laboratoire de Physique Théorique, École Normale Supérieure, Paris, France E-mail: slava.rychkov@lpt.ens.fr","Rychkov, Slava",unige,10.1007/s10955-014-1042-7,https://doi.org/10.1007/s10955-014-1042-7,,Solving the 3d Ising Model with the Conformal Bootstrap II. $$c$$ c -Minimization and Precise Critical Exponents,,"El-Showk, Sheer;Paulos, Miguel F.;Poland, David;Rychkov, Slava;Simmons-Duffin, David;Vichi, Alessandro",2014,Journal of Statistical Physics,"Theory Division, CERN, Geneva, Switzerland;Department of Physics, Brown University, Box 1843, 02912-1843, Providence, RI, USA;Department of Physics, Yale University, 06520, New Haven, CT, USA;Theory Division, CERN, Geneva, Switzerland Faculté de Physique, Université Pierre et Marie Curie & Laboratoire de Physique Théorique, École Normale Supérieure, Paris, France E-mail: slava.rychkov@lpt.ens.fr;School of Natural Sciences, Institute for Advanced Study, 08540, Princeton, NJ, USA;Theoretical Physics Group, Ernest Orlando Lawrence Berkeley National Laboratory and Center for Theoretical Physics, University of California, Berkeley, 94720, Berkeley, CA, USA",Springer US; http://www.springer-ny.com,2019-12-01,157,,869,914,0022-4715,1572-9613,copyright,"Springer Science+Business Media New York, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1095501410427,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1095501410427&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1095501410427&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1095501410427&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"School of Law, University of Zurich, Rämistrasse 74/65, 8001, Zurich, Switzerland E-mail: roberto.andorno@rwi.uzh.ch","Andorno, Roberto",uzh,10.1007/s11019-013-9527-8,https://doi.org/10.1007/s11019-013-9527-8,,Books received,,"Andorno, Roberto",2014,"Medicine, Health Care and Philosophy","School of Law, University of Zurich, Rämistrasse 74/65, 8001, Zurich, Switzerland E-mail: roberto.andorno@rwi.uzh.ch",Springer Netherlands,,17,1,167,167,1386-7423,1572-8633,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1101901395278,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1101901395278&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1101901395278&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1101901395278&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"School of Law, University of Zurich, Rämistrasse 74/65, 8001, Zurich, Switzerland E-mail: roberto.andorno@rwi.uzh.ch","Andorno, Roberto",uzh,10.1007/s11019-014-9575-8,https://doi.org/10.1007/s11019-014-9575-8,,Short literature notices,,"Andorno, Roberto",2014,"Medicine, Health Care and Philosophy","School of Law, University of Zurich, Rämistrasse 74/65, 8001, Zurich, Switzerland E-mail: roberto.andorno@rwi.uzh.ch",Springer Netherlands,2019-08-01,17,3,477,481,1386-7423,1572-8633,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1101901495758,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1101901495758&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1101901495758&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1101901495758&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Health, Ethics and Society, Maastricht University, Maastricht, The Netherlands Institute for Biomedical Ethics, University of Basel, Bernoullistrasse 28, 4056, Basel, Switzerland E-mail: david.shaw@unibas.ch","Shaw, David",unibas unibe,10.1007/s11019-014-9565-x,https://doi.org/10.1007/s11019-014-9565-x,,Using non-human primates to benefit humans: research and organ transplantation,,"Shaw, David;Dondorp, Wybo;De Wert, Guido",2014,"Medicine, Health Care and Philosophy","Department of Health, Ethics and Society, Maastricht University, Maastricht, The Netherlands Institute for Biomedical Ethics, University of Basel, Bernoullistrasse 28, 4056, Basel, Switzerland E-mail: david.shaw@unibas.ch;Department of Health, Ethics and Society, Maastricht University, Maastricht, The Netherlands;Department of Health, Ethics and Society, Maastricht University, Maastricht, The Netherlands",Springer Netherlands,2019-11-01,17,4,573,578,1386-7423,1572-8633,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s110190149565x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s110190149565x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s110190149565x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s110190149565x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"School of Law, University of Zurich, Rämistrasse 74/65, 8001, Zurich, Switzerland E-mail: roberto.andorno@rwi.uzh.ch","Andorno, Roberto",uzh,10.1007/s11019-014-9551-3,https://doi.org/10.1007/s11019-014-9551-3,,Short literature notices,,"Andorno, Roberto",2014,"Medicine, Health Care and Philosophy","School of Law, University of Zurich, Rämistrasse 74/65, 8001, Zurich, Switzerland E-mail: roberto.andorno@rwi.uzh.ch",Springer Netherlands,,17,2,313,316,1386-7423,1572-8633,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1101901495513,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1101901495513&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1101901495513&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1101901495513&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Forage Crop Genetics, Institute of Agricultural Sciences, ETH Zurich, Universitaetstrasse 2, 8092, Zurich, Switzerland E-mail: bruno.studer@usys.ethz.ch","Studer, Bruno",ethz,10.1007/s11032-014-0044-0,https://doi.org/10.1007/s11032-014-0044-0,,A DNA marker assay based on high-resolution melting curve analysis for distinguishing species of the Festuca – Lolium complex,,"Birrer, Martina;Kölliker, Roland;Manzanares, Chloe;Asp, Torben;Studer, Bruno",2014,Molecular Breeding,"Forage Crop Genetics, Institute of Agricultural Sciences, ETH Zurich, Universitaetstrasse 2, 8092, Zurich, Switzerland E-mail: martina.birrer@alumni.ethz.ch;Institute for Sustainability Sciences, ISS, Agroscope, Reckenholzstrasse 196, 8046, Zurich, Switzerland E-mail: roland.koelliker@agroscope.admin.ch;Forage Crop Genetics, Institute of Agricultural Sciences, ETH Zurich, Universitaetstrasse 2, 8092, Zurich, Switzerland E-mail: chloe.manzanares@usys.ethz.ch;Department of Molecular Biology and Genetics, Faculty of Science and Technology, Aarhus University, Forsøgsvej 1, 4200, Slagelse, Denmark E-mail: torben.asp@agrsci.dk;Forage Crop Genetics, Institute of Agricultural Sciences, ETH Zurich, Universitaetstrasse 2, 8092, Zurich, Switzerland E-mail: bruno.studer@usys.ethz.ch",Springer Netherlands,2019-08-01,34,2,421,429,1380-3743,1572-9788,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1103201400440,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1103201400440&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1103201400440&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1103201400440&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"IMES—Center of Mechanics, ETH Zurich, CLA J23.1, 8092, Zurich, Switzerland E-mail: glocker@imes.mavt.ethz.ch","Glocker, Christoph",ethz,10.1007/s11044-013-9387-2,https://doi.org/10.1007/s11044-013-9387-2,,Energetic consistency conditions for standard impacts,Part II: Poisson-type inequality impact laws,"Glocker, Christoph",2014,Multibody System Dynamics,"IMES—Center of Mechanics, ETH Zurich, CLA J23.1, 8092, Zurich, Switzerland E-mail: glocker@imes.mavt.ethz.ch",Springer Netherlands,2019-12-01,32,4,445,509,1384-5640,1573-272X,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1104401393872,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1104401393872&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1104401393872&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1104401393872&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut für Psychologie, Universität Bern, Fabrikstr. 8, 3012, Bern, Schweiz E-mail: caspar@psy.unibe.ch","Caspar, Franz",unibe,10.1007/s00278-014-1053-5,https://doi.org/10.1007/s00278-014-1053-5,,Konflikte als Thema in der VerhaltenstherapieConflicts as an issue in behavior therapy,,"Caspar, Franz",2014,Psychotherapeut,"Institut für Psychologie, Universität Bern, Fabrikstr. 8, 3012, Bern, Schweiz E-mail: caspar@psy.unibe.ch",Springer Berlin Heidelberg,,59,3,195,199,0935-6185,1432-2080,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0027801410535,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0027801410535&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0027801410535&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0027801410535&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Ecole Polytechnique Fédérale de Lausanne, SB MATHGEOM DCG Station 8, CH-1015, Lausanne, Switzerland E-mail: filip.moric@epfl.ch","Morić, Filip",epfl,10.1007/s10474-013-0350-8,https://doi.org/10.1007/s10474-013-0350-8,,Upper bounds for the perimeter of plane convex bodies,,"Glazyrin, Alexey;Morić, Filip",2014,Acta Mathematica Hungarica,"Department of Mathematics, University of Texas at Brownsville, 80 Fort Brown, TX 78520, Brownsville, USA E-mail: alexey.glazyrin@utb.edu;Ecole Polytechnique Fédérale de Lausanne, SB MATHGEOM DCG Station 8, CH-1015, Lausanne, Switzerland E-mail: filip.moric@epfl.ch",Springer Netherlands,,142,2,366,383,0236-5294,1588-2632,copyright,"Akadémiai Kiadó, Budapest, Hungary, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1047401303508,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1047401303508&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1047401303508&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1047401303508&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Hospital of Child and Adolescent Psychiatry, University of Zurich, Winterthurerstr. 180, Room L84/86, 8057, Zurich, Switzerland E-mail: jasmin.bartl@kjpdzh.ch","Bartl, Jasmin",uzh,10.1007/s00702-013-1120-z,https://doi.org/10.1007/s00702-013-1120-z,,Chronic monoamine oxidase-B inhibitor treatment blocks monoamine oxidase-A enzyme activity,,"Bartl, Jasmin;Müller, Thomas;Grünblatt, Edna;Gerlach, Manfred;Riederer, Peter",2014,Journal of Neural Transmission,"Hospital of Child and Adolescent Psychiatry, University of Zurich, Winterthurerstr. 180, Room L84/86, 8057, Zurich, Switzerland E-mail: jasmin.bartl@kjpdzh.ch;Department of Neurology, St. Joseph Hospital Berlin-Weissensee, Berlin, Germany;Hospital of Child and Adolescent Psychiatry, University of Zurich, Winterthurerstr. 180, Room L84/86, 8057, Zurich, Switzerland Neuroscience Center Zurich, University of Zurich and ETH Zurich, Zurich, Switzerland Department of Psychiatry, Psychosomatics and Psychotherapy, University Hospital of Wuerzburg, University of Wuerzburg, Wuerzburg, Germany;Department of Child and Adolescents Psychiatry, Psychosomatics and Psychotherapy, University Hospital of Wuerzburg, University of Wuerzburg, Wuerzburg, Germany;Department of Psychiatry, Psychosomatics and Psychotherapy, University Hospital of Wuerzburg, University of Wuerzburg, Wuerzburg, Germany Institute Cognitive Brain Sciences, NCGG, Obu, Aichi, Japan",Springer Vienna,,121,4,379,383,0300-9564,1435-1463,copyright,"Springer-Verlag Wien, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s007020131120z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s007020131120z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s007020131120z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s007020131120z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
