First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland E-mail: simon.dirmeier@bsse.ethz.ch","Dirmeier, Simon",ethz,10.1093/bioinformatics/btx677,https://doi.org/10.1093/bioinformatics/btx677,,netReg: network-regularized linear models for biological association studies,,"Dirmeier, Simon;Fuchs, Christiane;Mueller, Nikola S;Theis, Fabian J;Wren, Jonathan;Wren, Jonathan",2018,Bioinformatics,"Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland E-mail: simon.dirmeier@bsse.ethz.ch;Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany Department of Mathematics, Technische Universität München, Garching, Germany;Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany;Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany Department of Mathematics, Technische Universität München, Garching, Germany;Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany Department of Mathematics, Technische Universität München, Garching, Germany;Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany Department of Mathematics, Technische Universität München, Garching, Germany",Oxford University Press,2021-03-01,34,5,896,898,1367-4803,1460-2059,copyright,© The Author 2017. Published by Oxford University Press.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093bioinformaticsbtx677,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtx677&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtx677&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtx677&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Experimental and Clinical Pharmacopsychology, Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurich, Zurich, Switzerland Berlin School of Mind and Brain and Institute of Psychology, Humboldt-Universität zu Berlin, Berlin, Germany Center of Forensic Hairanalytics, Institute of Forensic Medicine, University of Zurich, Zurich, Switzerland Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurichm, Zurich, Switzerland Neuroscience Center Zurich, University of Zurich and Swiss Federal Institute of Technology Zurich, Zurich, Switzerland","Kraemer, Thomas",ethz,10.1093/ijnp/pyx098,https://doi.org/10.1093/ijnp/pyx098,,"Social Cognition and Interaction in Chronic Users of 3,4-Methylenedioxymethamphetamine (MDMA, “Ecstasy”)",,"Wunderli, Michael D;Vonmoos, Matthias;Treichler, Lorena;Zeller, Carmen;Dziobek, Isabel;Kraemer, Thomas;Baumgartner, Markus R;Seifritz, Erich;Quednow, Boris B",2017,International Journal of Neuropsychopharmacology,"Experimental and Clinical Pharmacopsychology, Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurich, Zurich, Switzerland;Experimental and Clinical Pharmacopsychology, Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurich, Zurich, Switzerland;Experimental and Clinical Pharmacopsychology, Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurich, Zurich, Switzerland;Experimental and Clinical Pharmacopsychology, Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurich, Zurich, Switzerland;Berlin School of Mind and Brain and Institute of Psychology, Humboldt-Universität zu Berlin, Berlin, Germany;Experimental and Clinical Pharmacopsychology, Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurich, Zurich, Switzerland Berlin School of Mind and Brain and Institute of Psychology, Humboldt-Universität zu Berlin, Berlin, Germany Center of Forensic Hairanalytics, Institute of Forensic Medicine, University of Zurich, Zurich, Switzerland Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurichm, Zurich, Switzerland Neuroscience Center Zurich, University of Zurich and Swiss Federal Institute of Technology Zurich, Zurich, Switzerland;Center of Forensic Hairanalytics, Institute of Forensic Medicine, University of Zurich, Zurich, Switzerland;Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurichm, Zurich, Switzerland Neuroscience Center Zurich, University of Zurich and Swiss Federal Institute of Technology Zurich, Zurich, Switzerland;Experimental and Clinical Pharmacopsychology, Department of Psychiatry, Psychotherapy, and Psychosomatics, Psychiatric Hospital of the University of Zurich, Zurich, Switzerland Neuroscience Center Zurich, University of Zurich and Swiss Federal Institute of Technology Zurich, Zurich, Switzerland E-mail: quednow@bli.uzh.ch",Oxford University Press,,21,4,333,344,1461-1457,1469-5111,copyright,© The Author(s) 2017. Published by Oxford University Press on behalf of CINP.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093ijnppyx098,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ijnppyx098&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ijnppyx098&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ijnppyx098&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland E-mail: oliver.hilsenbeck@bsse.ethz.ch","Hilsenbeck, Oliver",ethz,10.1093/bioinformatics/btx107,https://doi.org/10.1093/bioinformatics/btx107,,fastER: a user-friendly tool for ultrafast and robust cell segmentation in large-scale microscopy,,"Hilsenbeck, Oliver;Schwarzfischer, Michael;Loeffler, Dirk;Dimopoulos, Sotiris;Hastreiter, Simon;Marr, Carsten;Theis, Fabian J;Schroeder, Timm;Murphy, Robert;Murphy, Robert",2017,Bioinformatics,"Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland E-mail: oliver.hilsenbeck@bsse.ethz.ch;Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany;Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland;Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland;Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland;Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany;Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany Department of Mathematics, Technische Universität München, Garching, Germany;Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland E-mail: oliver.hilsenbeck@bsse.ethz.ch;Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany Department of Mathematics, Technische Universität München, Garching, Germany;Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland Institute of Computational Biology, Helmholtz Zentrum München, Neuherberg, Germany Department of Mathematics, Technische Universität München, Garching, Germany",Oxford University Press,,33,13,2020,2028,1367-4803,1460-2059,copyright,"© The Author 2017. Published by Oxford University Press. All rights reserved. For Permissions, please e-mail: journals.permissions@oup.com",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093bioinformaticsbtx107,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtx107&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtx107&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtx107&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Biosystems Science and Engineering, ETH Zürich, Basel, Switzerland","Yermanos, Alexander",ethz,10.1093/bioinformatics/btx533,https://doi.org/10.1093/bioinformatics/btx533,,Comparison of methods for phylogenetic B-cell lineage inference using time-resolved antibody repertoire simulations (AbSim),,"Yermanos, Alexander;Greiff, Victor;Krautler, Nike Julia;Menzel, Ulrike;Dounas, Andreas;Miho, Enkelejda;Oxenius, Annette;Stadler, Tanja;Reddy, Sai T;Kelso, Janet;Kelso, Janet",2017,Bioinformatics,"Department of Biosystems Science and Engineering, ETH Zürich, Basel, Switzerland;Department of Biosystems Science and Engineering, ETH Zürich, Basel, Switzerland;Institute of Microbiology, ETH Zürich, Zürich, Switzerland;Department of Biosystems Science and Engineering, ETH Zürich, Basel, Switzerland;Department of Chemistry and Applied Biosciences, ETH Zürich, Zürich, Switzerland;Department of Biosystems Science and Engineering, ETH Zürich, Basel, Switzerland;Institute of Microbiology, ETH Zürich, Zürich, Switzerland;Department of Biosystems Science and Engineering, ETH Zürich, Basel, Switzerland;Department of Biosystems Science and Engineering, ETH Zürich, Basel, Switzerland E-mail: sai.reddy@ethz.ch;Department of Biosystems Science and Engineering, ETH Zürich, Basel, Switzerland Institute of Microbiology, ETH Zürich, Zürich, Switzerland Department of Chemistry and Applied Biosciences, ETH Zürich, Zürich, Switzerland;Department of Biosystems Science and Engineering, ETH Zürich, Basel, Switzerland Institute of Microbiology, ETH Zürich, Zürich, Switzerland Department of Chemistry and Applied Biosciences, ETH Zürich, Zürich, Switzerland",Oxford University Press,,33,24,3938,3946,1367-4803,1460-2059,copyright,"© The Author 2017. Published by Oxford University Press. All rights reserved. For Permissions, please e-mail: journals.permissions@oup.com",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093bioinformaticsbtx533,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtx533&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtx533&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtx533&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Botany, Department of Environmental Sciences, University of Basel, Schönbeinstrasse 6, 4056 Basel, Switzerland Institute of Agricultural Sciences, Swiss Federal Institute of Technology, Universitätsstrasse 2, 8092 Zürich, Switzerland E-mail: sebastian.nagelmueller@usys.ethz.ch","Nagelmüller, Sebastian",ethz,10.1093/aobpla/plx054,https://doi.org/10.1093/aobpla/plx054,,Low temperature limits for root growth in alpine species are set by cell differentiation,,"Nagelmüller, Sebastian;Hiltbrunner, Erika;Körner, Christian;Volder, Astrid",2017,AoB PLANTS,"Institute of Botany, Department of Environmental Sciences, University of Basel, Schönbeinstrasse 6, 4056 Basel, Switzerland Institute of Agricultural Sciences, Swiss Federal Institute of Technology, Universitätsstrasse 2, 8092 Zürich, Switzerland E-mail: sebastian.nagelmueller@usys.ethz.ch;Institute of Botany, Department of Environmental Sciences, University of Basel, Schönbeinstrasse 6, 4056 Basel, Switzerland;Institute of Botany, Department of Environmental Sciences, University of Basel, Schönbeinstrasse 6, 4056 Basel, Switzerland;Institute of Botany, Department of Environmental Sciences, University of Basel, Schönbeinstrasse 6, 4056 Basel, Switzerland Institute of Agricultural Sciences, Swiss Federal Institute of Technology, Universitätsstrasse 2, 8092 Zürich, Switzerland",Oxford University Press,,9,6,,,,2041-2851,copyright,© The Authors 2017. Published by Oxford University Press on behalf of the Annals of Botany Company.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093aobplaplx054,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093aobplaplx054&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093aobplaplx054&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093aobplaplx054&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Information Technology and Electrical Engineering, ETH Zurich, Sternwartstr. 7, CH-8092 Zürich, Switzerland E-mail: heckel@berkeley.edu","Heckel, Reinhard",ethz,10.1093/imaiai/iaw021,https://doi.org/10.1093/imaiai/iaw021,,Dimensionality-reduced subspace clustering,,"Heckel, Reinhard;Tschannen, Michael;Bölcskei, Helmut",2017,Information and Inference: A Journal of the IMA,"Department of Information Technology and Electrical Engineering, ETH Zurich, Sternwartstr. 7, CH-8092 Zürich, Switzerland E-mail: heckel@berkeley.edu;Department of Information Technology and Electrical Engineering, ETH Zurich, Sternwartstr. 7, CH-8092 Zürich, Switzerland;Department of Information Technology and Electrical Engineering, ETH Zurich, Sternwartstr. 7, CH-8092 Zürich, Switzerland",Oxford University Press,,6,3,246,283,2049-8764,2049-8772,copyright,© The authors 2017. Published by Oxford University Press on behalf of the Institute of Mathematics and its Applications. All rights reserved.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093imaiaiiaw021,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093imaiaiiaw021&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093imaiaiiaw021&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093imaiaiiaw021&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Group for Sustainability and Technology, Department of Management, Technology and Economics, ETH Zurich, Weinbergstrasse 56/58, CH-8092 Zürich, Switzerland. e-mail: azobel@ethz.ch E-mail: azobel@ethz.ch *Main author for correspondence.","Zobel, Ann-Kristin",ethz,10.1093/icc/dtw005,https://doi.org/10.1093/icc/dtw005,,Does patenting help or hinder open innovation? Evidence from new entrants in the solar industry,,"Zobel, Ann-Kristin;Balsmeier, Benjamin;Chesbrough, Henry",2016,Industrial and Corporate Change,"Group for Sustainability and Technology, Department of Management, Technology and Economics, ETH Zurich, Weinbergstrasse 56/58, CH-8092 Zürich, Switzerland. e-mail: azobel@ethz.ch E-mail: azobel@ethz.ch *Main author for correspondence.;Faculty of Economics and Management, Technical University Freiberg, Schlossplatz 1, 09599 Freiberg, Germany. e-mail: benjamin.balsmeier@bwl.tu-freiberg.de E-mail: benjamin.balsmeier@bwl.tu-freiberg.de;Garwood Center for Corporate Innovation, Haas School of Business, University of California Berkeley, Berkeley, CA 94720-1930, USA. e-mail: chesbrou@berkeley.edu E-mail: chesbrou@berkeley.edu",Oxford University Press,,25,2,307,331,0960-6491,1464-3650,copyright,© The Author 2016. Published by Oxford University Press on behalf of Associazione ICC. All rights reserved.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093iccdtw005,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093iccdtw005&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093iccdtw005&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093iccdtw005&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"ETH Zurich ID SIS and Swiss Institute of Bioinformatics, 8092 Zurich, Switzerland,","Barillari, Caterina",ethz,10.1093/bioinformatics/btv606,https://doi.org/10.1093/bioinformatics/btv606,,openBIS ELN-LIMS: an open-source database for academic laboratories,,"Barillari, Caterina;Ottoz, Diana S. M.;Fuentes-Serna, Juan Mariano;Ramakrishnan, Chandrasekhar;Rinn, Bernd;Rudolf, Fabian",2016,Bioinformatics,"ETH Zurich ID SIS and Swiss Institute of Bioinformatics, 8092 Zurich, Switzerland,;ETH Zurich D-BSSE and Swiss Institute of Bioinformatics, 4058 Basel, Switzerland and Life Science Zurich PhD Program on Molecular and Translational Biomedicine and Competence Center for Personalized Medicine, 8092 Zurich, Switzerland;ETH Zurich ID SIS and Swiss Institute of Bioinformatics, 8092 Zurich, Switzerland,;ETH Zurich ID SIS and Swiss Institute of Bioinformatics, 8092 Zurich, Switzerland,;ETH Zurich ID SIS and Swiss Institute of Bioinformatics, 8092 Zurich, Switzerland, *To whom correspondence should be addressed;ETH Zurich D-BSSE and Swiss Institute of Bioinformatics, 4058 Basel, Switzerland and *To whom correspondence should be addressed",Oxford University Press,,32,4,638,640,1367-4803,1460-2059,copyright,© The Author 2015. Published by Oxford University Press.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093bioinformaticsbtv606,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtv606&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtv606&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093bioinformaticsbtv606&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Agricultural Sciences, Swiss Federal Institute of Technology, Universitätstrasse 2, 8092 Zurich, Switzerland Institute of Botany, Department of Environmental Sciences, University of Basel, Schönbeinstrasse 6, 4056 Basel, Switzerland E-mail: sebastian.nagelmueller@usys.ethz.ch","Nagelmüller, Sebastian",ethz,10.1093/jxb/erw003,https://doi.org/10.1093/jxb/erw003,,Leaf Length Tracker: a novel approach to analyse leaf elongation close to the thermal limit of growth in the field,,"Nagelmüller, Sebastian;Kirchgessner, Norbert;Yates, Steven;Hiltpold, Maya;Walter, Achim",2016,Journal Of Experimental Botany,"Institute of Agricultural Sciences, Swiss Federal Institute of Technology, Universitätstrasse 2, 8092 Zurich, Switzerland Institute of Botany, Department of Environmental Sciences, University of Basel, Schönbeinstrasse 6, 4056 Basel, Switzerland E-mail: sebastian.nagelmueller@usys.ethz.ch;Institute of Agricultural Sciences, Swiss Federal Institute of Technology, Universitätstrasse 2, 8092 Zurich, Switzerland;Institute of Agricultural Sciences, Swiss Federal Institute of Technology, Universitätstrasse 2, 8092 Zurich, Switzerland;Institute of Agricultural Sciences, Swiss Federal Institute of Technology, Universitätstrasse 2, 8092 Zurich, Switzerland;Institute of Agricultural Sciences, Swiss Federal Institute of Technology, Universitätstrasse 2, 8092 Zurich, Switzerland",Oxford University Press,,67,6,1897,1906,0022-0957,1460-2431,creative-commons,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0/), which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited.",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093jxberw003,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jxberw003&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jxberw003&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jxberw003&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Landscape Ecology, Institute of Terrestrial Ecosystems, ETH Zürich, Switzerland Swiss Federal Research Institute WSL, Switzerland E-mail: loic.pellissier@usys.ethz.ch","Pellissier, Loïc",ethz,10.1093/biolinnean/blx125,https://doi.org/10.1093/biolinnean/blx125,,Are global hotspots of endemic richness shaped by plate tectonics?,,"Pellissier, Loïc;Heine, Christian;Rosauer, Dan F;Albouy, Camille",2018,Biological Journal of the Linnean Society,"Landscape Ecology, Institute of Terrestrial Ecosystems, ETH Zürich, Switzerland Swiss Federal Research Institute WSL, Switzerland E-mail: loic.pellissier@usys.ethz.ch;EarthByte Group, The University of Sydney, Australia;Research School of Biology and Centre for Biodiversity Analysis, Australian National University, Australia;Landscape Ecology, Institute of Terrestrial Ecosystems, ETH Zürich, Switzerland Swiss Federal Research Institute WSL, Switzerland IFREMER, Unité Ecologie et Modèles pour l’Halieutique, rue de l’Ile d’Yeu, France",Oxford University Press,,123,1,247,261,0024-4066,1095-8312,copyright,"© 2017 The Linnean Society of London, Biological Journal of the Linnean Society",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093biolinneanblx125,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093biolinneanblx125&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093biolinneanblx125&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093biolinneanblx125&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
