First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Universität Freiburg i.Ü., Departement Historische Wissenschaften, Zeitgeschichte, Fribourg, 1700, Switzerland. E-mail: siegfried.weichlein@unifr.ch","Weichlein, Siegfried",unifr,10.1515/hzhz-2017-1454,https://doi.org/10.1515/hzhz-2017-1454,,"Thomas Banchoff / José Casanova (Eds.), The Jesuits and Globalisation. Historical Legacies and Contemporary Challenges. Washington, DC 2016",,"Weichlein, Siegfried",2017,Historische Zeitschrift,"Universität Freiburg i.Ü., Departement Historische Wissenschaften, Zeitgeschichte, Fribourg, 1700, Switzerland. E-mail: siegfried.weichlein@unifr.ch",De Gruyter Oldenbourg,,305,3,751,752,0018-2613,2196-680X,copyright,© by Walter de Gruyter Berlin/Boston,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515hzhz20171454,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515hzhz20171454&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515hzhz20171454&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515hzhz20171454&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University of Fribourg, Rue Pierre-Aeby 16, 1700 Fribourg, Switzerland, University of FribourgRue Pierre-Aeby 161700 FribourgSwitzerland E-mail: Roy.vanwijk@unifr.ch","Van Wijk, Roy",unifr,10.1515/jah-2017-0013,https://doi.org/10.1515/jah-2017-0013,,"Athens, Thebes and Plataia and the end of the sixth century BCE",,"Van Wijk, Roy",2017,Journal of Ancient History,"University of Fribourg, Rue Pierre-Aeby 16, 1700 Fribourg, Switzerland, University of FribourgRue Pierre-Aeby 161700 FribourgSwitzerland E-mail: Roy.vanwijk@unifr.ch",De Gruyter,,5,2,179,204,2324-8106,2324-8114,copyright,"© 2017 Walter de Gruyter GmbH, Berlin/Boston",gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515jah20170013,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515jah20170013&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515jah20170013&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515jah20170013&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Social Sciences, University of Fribourg, 11, route des Bonnesfontaines, 1700 Fribourg, Switzerland","González-Martínez, Esther",unifr,10.1515/sem-2015-0107,https://doi.org/10.1515/sem-2015-0107,,Passing-by “Ça va?” checks in clinic corridors,,"González-Martínez, Esther;Bangerter, Adrian;Lê Van, Kim",2017,Semiotica,"Department of Social Sciences, University of Fribourg, 11, route des Bonnesfontaines, 1700 Fribourg, Switzerland;Institute of Work and Organizational Psychology, University of Neuchâtel, Neuchâtel, Switzerland;Haute école de santé Vaud, 21, avenue de Beaumont, 1011 Lausanne, Switzerland",De Gruyter,,2017,215,1,42,0037-1998,1613-3692,copyright,©2017 by De Gruyter Mouton,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515sem20150107,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515sem20150107&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515sem20150107&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515sem20150107&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University of Fribourg, Department of Languages & Literatures","Klimek, Sonja",unifr,10.1515/jlt-2017-0001,https://doi.org/10.1515/jlt-2017-0001,,Theories of Lyric,,"Hillebrandt, Claudia;Klimek, Sonja;Müller, Ralph;Waters, William;Zymner, Rüdiger",2017,Journal of Literary Theory,"Friedrich Schiller University Jena, Department of German Literature;University of Fribourg, Department of Languages & Literatures;University of Fribourg, Department of Languages & Literatures;Boston University, Department of World Languages & Literatures;University of Wuppertal, General Literature",De Gruyter,,11,1,1,11,1862-5290,1862-8990,copyright,"©2017 Walter de Gruyter GmbH & Co. KG, Berlin/Boston",gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515jlt20170001,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515jlt20170001&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515jlt20170001&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515jlt20170001&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Neurology Unit, Medicine Department, HFR Cantonal Hospital and Faculty of Sciences, University of Fribourg, Fribourg, Switzerland E-mail: ettoreaccolla@gmail.com","Accolla, Ettore A",unifr,10.1093/brain/awx165,https://doi.org/10.1093/brain/awx165,,Reply: Oscillatory coupling of the subthalamic nucleus in obsessive compulsive disorder,,"Accolla, Ettore A;Horn, Andreas;Herrojo-Ruiz, Maria;Neumann, Wolf-Julian;Kühn, Andrea A.",2017,Brain,"Neurology Unit, Medicine Department, HFR Cantonal Hospital and Faculty of Sciences, University of Fribourg, Fribourg, Switzerland E-mail: ettoreaccolla@gmail.com;Department of Neurology, Charité University Medicine Berlin, Campus Mitte, 10117 Berlin, Germany Berenson-Allen Center for Non-Invasive Brain Stimulation and Division of Cognitive Neurology, Department of Neurology, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, MA, USA;Department of Psychology, Whitehead Building, Goldsmiths, University of London, London SE14 6NW, UK Neurophysics Group, Department of Neurology, Campus Benjamin Franklin, Charité-University Medicine Berlin, Berlin 12203, Germany;Department of Neurology, Charité University Medicine Berlin, Campus Mitte, 10117 Berlin, Germany;Department of Neurology, Charité University Medicine Berlin, Campus Mitte, 10117 Berlin, Germany NeuroCure Clinical Research Center, Charite University Medicine Berlin, 10117 Berlin, Germany",Oxford University Press,,140,9,e57,e57,0006-8950,1460-2156,copyright,"© The Author (2017). Published by Oxford University Press on behalf of the Guarantors of Brain. All rights reserved. For Permissions, please email: journals.permissions@oup.com",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093brainawx165,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093brainawx165&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093brainawx165&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093brainawx165&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Eye and Brain Mapping Laboratory (iBMLab), Department of Psychology, University of Fribourg, Fribourg, Switzerland, Department of Neuroscience, Psychology, Drug Research & Child's Health, University of Florence, Florence, Italy","Turano, Maria Teresa",unifr,10.1093/scan/nsx136,https://doi.org/10.1093/scan/nsx136,,Corrigendum to: Fear boosts the early neural coding of faces,,"Turano, Maria Teresa;Lao, Junpeng;Richoz, Anne-Raphaëlle;Lissa, Peter De;Degosciu, Sarah B A;Viggiano, Maria Pia;Caldara, Roberto",2017,Social Cognitive and Affective Neuroscience,"Eye and Brain Mapping Laboratory (iBMLab), Department of Psychology, University of Fribourg, Fribourg, Switzerland, Department of Neuroscience, Psychology, Drug Research & Child's Health, University of Florence, Florence, Italy;Eye and Brain Mapping Laboratory (iBMLab), Department of Psychology, University of Fribourg, Fribourg, Switzerland,;Eye and Brain Mapping Laboratory (iBMLab), Department of Psychology, University of Fribourg, Fribourg, Switzerland,;Eye and Brain Mapping Laboratory (iBMLab), Department of Psychology, University of Fribourg, Fribourg, Switzerland,;Eye and Brain Mapping Laboratory (iBMLab), Department of Psychology, University of Fribourg, Fribourg, Switzerland,;Department of Neuroscience, Psychology, Drug Research & Child's Health, University of Florence, Florence, Italy;Eye and Brain Mapping Laboratory (iBMLab), Department of Psychology, University of Fribourg, Fribourg, Switzerland, E-mail: roberto.caldara@unifr.ch",Oxford University Press,,12,12,1993,1993,1749-5016,1749-5024,copyright,© The Author(s) (2017). Published by Oxford University Press.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093scannsx136,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093scannsx136&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093scannsx136&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093scannsx136&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Emerging Antibiotic Resistance Unit, Medical and Molecular Microbiology, National Reference Center for Emerging Antibiotic Resistance (NARA), Fribourg, Switzerland INSERM European Unit, LEA/IAME Paris, France Department of Medicine, Faculty of Science, University of Fribourg, Fribourg, Switzerland E-mail: stefano.mancini@unifr.ch","Mancini, Stefano",unifr,10.1093/jac/dkx428,https://doi.org/10.1093/jac/dkx428,,Emergence of an MDR Klebsiella pneumoniae ST231 producing OXA-232 and RmtF in Switzerland,,"Mancini, Stefano;Poirel, Laurent;Tritten, Marie-Lise;Lienhard, Reto;Bassi, Cécile;Nordmann, Patrice",2018,Journal of Antimicrobial Chemotherapy,"Emerging Antibiotic Resistance Unit, Medical and Molecular Microbiology, National Reference Center for Emerging Antibiotic Resistance (NARA), Fribourg, Switzerland INSERM European Unit, LEA/IAME Paris, France Department of Medicine, Faculty of Science, University of Fribourg, Fribourg, Switzerland E-mail: stefano.mancini@unifr.ch;Emerging Antibiotic Resistance Unit, Medical and Molecular Microbiology, National Reference Center for Emerging Antibiotic Resistance (NARA), Fribourg, Switzerland INSERM European Unit, LEA/IAME Paris, France Department of Medicine, Faculty of Science, University of Fribourg, Fribourg, Switzerland;ADMED Microbiologie, 2300 La Chaux-de-Fonds, Switzerland;ADMED Microbiologie, 2300 La Chaux-de-Fonds, Switzerland;Médecine Interne, Hôpital du Jura Bernois, 2610 St-Imier, Switzerland;Emerging Antibiotic Resistance Unit, Medical and Molecular Microbiology, National Reference Center for Emerging Antibiotic Resistance (NARA), Fribourg, Switzerland INSERM European Unit, LEA/IAME Paris, France Department of Medicine, Faculty of Science, University of Fribourg, Fribourg, Switzerland Institute of Microbiology, University of Lausanne and University Hospital Center, Lausanne, Switzerland",Oxford University Press,2021-03-01,73,3,821,823,0305-7453,1460-2091,copyright,"© The Author 2017. Published by Oxford University Press on behalf of the British Society for Antimicrobial Chemotherapy. All rights reserved. For Permissions, please email: journals.permissions@oup.com.",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093jacdkx428,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jacdkx428&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jacdkx428&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jacdkx428&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Emerging Antibiotic Resistance Unit, Medical and Molecular Microbiology, Department of Medicine, University of Fribourg, Fribourg, Switzerland INSERM European Unit (LEA-IAME Paris, France), University of Fribourg, Fribourg, Switzerland National Reference Center for Emerging Antibiotic Resistance, University of Fribourg, Fribourg, Switzerland Laboratory of Bacteriology, University Hospital of Bordeaux, Bordeaux, France","Jayol, Aurélie",unifr,10.1093/jac/dkx393,https://doi.org/10.1093/jac/dkx393,,Ceftazidime/avibactam alone or in combination with aztreonam against colistin-resistant and carbapenemase-producing Klebsiella pneumoniae,,"Jayol, Aurélie;Nordmann, Patrice;Poirel, Laurent;Dubois, Véronique",2018,Journal of Antimicrobial Chemotherapy,"Emerging Antibiotic Resistance Unit, Medical and Molecular Microbiology, Department of Medicine, University of Fribourg, Fribourg, Switzerland INSERM European Unit (LEA-IAME Paris, France), University of Fribourg, Fribourg, Switzerland National Reference Center for Emerging Antibiotic Resistance, University of Fribourg, Fribourg, Switzerland Laboratory of Bacteriology, University Hospital of Bordeaux, Bordeaux, France;Emerging Antibiotic Resistance Unit, Medical and Molecular Microbiology, Department of Medicine, University of Fribourg, Fribourg, Switzerland INSERM European Unit (LEA-IAME Paris, France), University of Fribourg, Fribourg, Switzerland National Reference Center for Emerging Antibiotic Resistance, University of Fribourg, Fribourg, Switzerland University of Lausanne and University Hospital Center, Lausanne, Switzerland;Emerging Antibiotic Resistance Unit, Medical and Molecular Microbiology, Department of Medicine, University of Fribourg, Fribourg, Switzerland INSERM European Unit (LEA-IAME Paris, France), University of Fribourg, Fribourg, Switzerland National Reference Center for Emerging Antibiotic Resistance, University of Fribourg, Fribourg, Switzerland E-mail: laurent.poirel@unifr.ch;Laboratory of Bacteriology, University Hospital of Bordeaux, Bordeaux, France CNRS UMR5234, University of Bordeaux, Bordeaux, France",Oxford University Press,2021-02-01,73,2,542,544,0305-7453,1460-2091,copyright,"© The Author 2017. Published by Oxford University Press on behalf of the British Society for Antimicrobial Chemotherapy. All rights reserved. For Permissions, please email: journals.permissions@oup.com.",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093jacdkx393,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jacdkx393&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jacdkx393&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jacdkx393&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Medical and Molecular Microbiology ‘Emerging Antibiotic Resistance’ Unit, Department of Medicine, Faculty of Science, University of Fribourg, Fribourg, Switzerland E-mail: laurent.poirel@unifr.ch","Poirel, Laurent",unifr,10.1093/jac/dkv294,https://doi.org/10.1093/jac/dkv294,,In vitro evaluation of dual carbapenem combinations against carbapenemase-producing Enterobacteriaceae,,"Poirel, Laurent;Kieffer, Nicolas;Nordmann, Patrice",2016,Journal of Antimicrobial Chemotherapy,"Medical and Molecular Microbiology ‘Emerging Antibiotic Resistance’ Unit, Department of Medicine, Faculty of Science, University of Fribourg, Fribourg, Switzerland E-mail: laurent.poirel@unifr.ch;Medical and Molecular Microbiology ‘Emerging Antibiotic Resistance’ Unit, Department of Medicine, Faculty of Science, University of Fribourg, Fribourg, Switzerland;Medical and Molecular Microbiology ‘Emerging Antibiotic Resistance’ Unit, Department of Medicine, Faculty of Science, University of Fribourg, Fribourg, Switzerland Hôpital Fribourgeois-Hôpital Cantonal, Fribourg, Switzerland",Oxford University Press,,71,1,156,161,0305-7453,1460-2091,copyright,"© The Author 2015. Published by Oxford University Press on behalf of the British Society for Antimicrobial Chemotherapy. All rights reserved. For Permissions, please e-mail: journals.permissions@oup.com",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093jacdkv294,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jacdkv294&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jacdkv294&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jacdkv294&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Endocrinology, University of Fribourg, Fribourg, Switzerland","Sproll, Patrick",unifr,10.1210/jc.2018-00769,https://doi.org/10.1210/jc.2018-00769,,Early-Onset Complete Ovarian Failure and Lack of Puberty in a Woman With Mutated Estrogen Receptor β (ESR2),,"Lang-Muritano, Mariarosaria;Sproll, Patrick;Wyss, Sascha;Kolly, Anne;Hürlimann, Renate;Konrad, Daniel;Biason-Lauber, Anna",2018,The Journal of Clinical Endocrinology & Metabolism,"Division of Pediatric Endocrinology and Diabetology, University Children’s Hospital, Zurich, Switzerland Children’s Research Center, University Children’s Hospital, Zurich, Switzerland;Division of Endocrinology, University of Fribourg, Fribourg, Switzerland;Division of Endocrinology, University of Fribourg, Fribourg, Switzerland;Division of Endocrinology, University of Fribourg, Fribourg, Switzerland;Division of Pediatric Endocrinology and Diabetology, University Children’s Hospital, Zurich, Switzerland;Division of Pediatric Endocrinology and Diabetology, University Children’s Hospital, Zurich, Switzerland Children’s Research Center, University Children’s Hospital, Zurich, Switzerland E-mail: anna.lauber@unifr.ch;Division of Endocrinology, University of Fribourg, Fribourg, Switzerland E-mail: anna.lauber@unifr.ch",Endocrine Society,2021-08-02,103,10,3748,3756,0021-972X,1945-7197,copyright,Copyright © 2018 Endocrine Society,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101210jc201800769,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101210jc201800769&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101210jc201800769&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101210jc201800769&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
