First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"FISBA AG, Rorschacher Strasse 268, 9016 St. Gallen, Switzerland","Faehnle, Oliver",,10.1515/aot-2017-0045,https://doi.org/10.1515/aot-2017-0045,,Analysis of critical process parameters of ductile mode grinding of brittle materials,,"Faehnle, Oliver;Doetz, Marius;Dambon, Olaf",2017,Advanced Optical Technologies,"FISBA AG, Rorschacher Strasse 268, 9016 St. Gallen, Switzerland;Fraunhofer Institute for Production Technology IPT, Steinbachstraße 17, 52074 Aachen, Germany;Fraunhofer Institute for Production Technology IPT, Steinbachstraße 17, 52074 Aachen, Germany",De Gruyter,,6,5,349,358,2192-8576,2192-8584,copyright,"©2017 THOSS Media & De Gruyter, Berlin/Boston",gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515aot20170045,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515aot20170045&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515aot20170045&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515aot20170045&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Hochschule Luzern, Soziale Arbeit, Institut für Sozialmanagement, Sozialpolitik und Prävention, Werftestraße 1, 6002 Luzern, Switzerland E-mail: martin.hafen@hslu.ch Korrespondenz: Prof. Dr. Martin Hafen, Hochschule Luzern, Soziale Arbeit, Institut für Sozialmanagement, Sozialpolitik und Prävention, Werftestraße 1, 6002 Luzern","Hafen, Martin",,10.1515/pubhef-2016-2125,https://doi.org/10.1515/pubhef-2016-2125,,Die Entwicklung der Gesundheitskompetenz in der frühen KindheitDevelopment of health literacy in early childhood,,"Hafen, Martin",2017,Public Health Forum,"Hochschule Luzern, Soziale Arbeit, Institut für Sozialmanagement, Sozialpolitik und Prävention, Werftestraße 1, 6002 Luzern, Switzerland E-mail: martin.hafen@hslu.ch Korrespondenz: Prof. Dr. Martin Hafen, Hochschule Luzern, Soziale Arbeit, Institut für Sozialmanagement, Sozialpolitik und Prävention, Werftestraße 1, 6002 Luzern",De Gruyter,,25,1,81,83,0944-5587,1876-4851,open-access,This work is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License.,gruyter,https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515pubhef20162125,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515pubhef20162125&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515pubhef20162125&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515pubhef20162125&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Idorsia Pharmaceuticals, Hegenheimermattweg, Allschwil, Switzerland E-mail: richard.welford@idorsia.com","Welford, R W D",,10.1093/hmg/ddy248,https://doi.org/10.1093/hmg/ddy248,,Glucosylceramide synthase inhibition with lucerastat lowers globotriaosylceramide and lysosome staining in cultured fibroblasts from Fabry patients with different mutation types,,"Welford, R W D;Mühlemann, A;Garzotti, M;Rickert, V;Groenen, P M A;Morand, O;Üçeyler, N;Probst, M R",2018,Human Molecular Genetics,"Idorsia Pharmaceuticals, Hegenheimermattweg, Allschwil, Switzerland E-mail: richard.welford@idorsia.com;Idorsia Pharmaceuticals, Hegenheimermattweg, Allschwil, Switzerland;Idorsia Pharmaceuticals, Hegenheimermattweg, Allschwil, Switzerland;Department of Neurology, University of Würzburg, Würzburg, Germany;Idorsia Pharmaceuticals, Hegenheimermattweg, Allschwil, Switzerland;Idorsia Pharmaceuticals, Hegenheimermattweg, Allschwil, Switzerland;Department of Neurology, University of Würzburg, Würzburg, Germany;Idorsia Pharmaceuticals, Hegenheimermattweg, Allschwil, Switzerland",Oxford University Press,2021-10-01,27,19,3392,3403,0964-6906,1460-2083,copyright,© The Author(s) 2018. Published by Oxford University Press.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093hmgddy248,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093hmgddy248&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093hmgddy248&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093hmgddy248&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Fragrances S&T, in vitro molecular screening, Ingredients Research, Givaudan Schweiz AG, CH-8600 Duebendorf, Switzerland E-mail: andreas.natsch@givaudan.com","Natsch, Andreas",,10.1093/toxsci/kfy135,https://doi.org/10.1093/toxsci/kfy135,,Deriving a No Expected Sensitization Induction Level for Fragrance Ingredients Without Animal Testing: An Integrated Approach Applied to Specific Case Studies,,"Natsch, Andreas;Emter, Roger;Haupt, Tina;Ellis, Graham",2018,Toxicological Sciences,"Fragrances S&T, in vitro molecular screening, Ingredients Research, Givaudan Schweiz AG, CH-8600 Duebendorf, Switzerland E-mail: andreas.natsch@givaudan.com;Fragrances S&T, in vitro molecular screening, Ingredients Research, Givaudan Schweiz AG, CH-8600 Duebendorf, Switzerland;Fragrances S&T, in vitro molecular screening, Ingredients Research, Givaudan Schweiz AG, CH-8600 Duebendorf, Switzerland;Regulatory Affairs and Product Safety, global toxicology Givaudan International SA, CH-1214 Vernier, Switzerland",Oxford University Press,2021-09-01,165,1,170,185,1096-6080,1096-0929,copyright,"© The Author(s) 2018. Published by Oxford University Press on behalf of the Society of Toxicology. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093toxscikfy135,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093toxscikfy135&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093toxscikfy135&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093toxscikfy135&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Pharmaceutical Sciences, Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd, 4070 Basel, Switzerland E-mail: melanie.guerard@roche.com","Guérard, Melanie",,10.1093/toxsci/kfy054,https://doi.org/10.1093/toxsci/kfy054,,DNA Damage Response of 4-Chloro-Ortho-Toluidine in Various Rat Tissues,,"Guérard, Melanie;Marchand, Christine;Funk, Jürgen;Christen, Francois;Winter, Michael;Zeller, Andreas",2018,Toxicological Sciences,"Pharmaceutical Sciences, Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd, 4070 Basel, Switzerland E-mail: melanie.guerard@roche.com;Pharmaceutical Sciences, Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd, 4070 Basel, Switzerland;Pharmaceutical Sciences, Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd, 4070 Basel, Switzerland;Pharmaceutical Sciences, Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd, 4070 Basel, Switzerland;Pharmaceutical Sciences, Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd, 4070 Basel, Switzerland;Pharmaceutical Sciences, Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd, 4070 Basel, Switzerland",Oxford University Press,2021-06-01,163,2,516,524,1096-6080,1096-0929,copyright,"© The Author(s) 2018. Published by Oxford University Press on behalf of the Society of Toxicology. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093toxscikfy054,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093toxscikfy054&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093toxscikfy054&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093toxscikfy054&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"ADAMA MAH BV Amsterdam NL Schaffhausen Branch, Schaffhausen 8200, Switzerland E-mail: christian.strupp@adama.com","Strupp, Christian",,10.1093/toxsci/kfw168,https://doi.org/10.1093/toxsci/kfw168,,Relationship of Metabolism and Cell Proliferation to the Mode of Action of Fluensulfone-Induced Mouse Lung Tumors. II: Additional Mechanistic Studies,,"Strupp, Christian;Bomann, Werner;Cohen, Samuel M.;Weber, Klaus",2016,Toxicological Sciences,"ADAMA MAH BV Amsterdam NL Schaffhausen Branch, Schaffhausen 8200, Switzerland E-mail: christian.strupp@adama.com;Toxconsult LLC, Overland Park, Kansas 66210;University of Nebraska Medical Center, Omaha, Nebraska 68198-3135;AnaPath GmbH, Oberbuchsiten 4625, Switzerland",Oxford University Press,,154,2,296,308,1096-6080,1096-0929,copyright,"© The Author 2016. Published by Oxford University Press on behalf of the Society of Toxicology. All rights reserved. For Permissions, please e-mail: journals.permissions@oup.com",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093toxscikfw168,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093toxscikfw168&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093toxscikfw168&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093toxscikfw168&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Biology and Hjort Centre for Marine Ecosystem Dynamics, University of Bergen, PO Box 7803, Bergen N-5020, Norway IUCN Commission of Ecosystem Management, Fisheries Expert Group (IUCN-CEM-FEG), Gland, Switzerland E-mail: jeppe.kolding@bio.uib.no","Kolding, Jeppe",,10.1093/icesjms/fsw060,https://doi.org/10.1093/icesjms/fsw060,,"Balanced harvest: utopia, failure, or a functional strategy?",,"Kolding, Jeppe;Garcia, Serge M.;Zhou, Shijie;Heino, Mikko",2016,ICES Journal of Marine Science,"Department of Biology and Hjort Centre for Marine Ecosystem Dynamics, University of Bergen, PO Box 7803, Bergen N-5020, Norway IUCN Commission of Ecosystem Management, Fisheries Expert Group (IUCN-CEM-FEG), Gland, Switzerland E-mail: jeppe.kolding@bio.uib.no;IUCN Commission of Ecosystem Management, Fisheries Expert Group (IUCN-CEM-FEG), Gland, Switzerland;CSIRO Oceans and Atmosphere, GPO Box 2583, Brisbane, QLD 4001, Australia;Department of Biology and Hjort Centre for Marine Ecosystem Dynamics, University of Bergen, PO Box 7803, Bergen N-5020, Norway Institute of Marine Research and Hjort Centre for Marine Ecosystem Dynamics, PO Box 1870 Nordnes, Bergen NO-5817, Norway",Oxford University Press,,73,6,1616,1622,1054-3139,1095-9289,copyright,© International Council for the Exploration of the Sea 2016.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093icesjmsfsw060,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093icesjmsfsw060&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093icesjmsfsw060&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093icesjmsfsw060&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Clinical Pharmacology and Toxicology, USZ, Zurich, Switzerland","Stieger, Bruno",,10.1097/MIB.0000000000000879,https://doi.org/10.1097/MIB.0000000000000879,,Alterations in Enterohepatic Fgf15 Signaling and Changes in Bile Acid Composition Depend on Localization of Murine Intestinal Inflammation,,"Rau, Monika;Stieger, Bruno;Monte, Maria J.;Schmitt, Johannes;Jahn, Daniel;Frey-Wagner, Isabelle;Raselli, Tina;Marin, Jose J. G.;Müllhaupt, Beat;Rogler, Gerhard;Geier, Andreas",2016,Inflammatory Bowel Diseases,"Division of Hepatology, Department of Medicine II, University Hospital Würzburg, Würzburg, Germany;Department of Clinical Pharmacology and Toxicology, USZ, Zurich, Switzerland;Laboratory of Experimental Hepatology and Drug Targeting (HEVEFARM), IBSAL, CIBERehd, University of Salamanca, Salamanca, Spain;Division of Hepatology, Department of Medicine II, University Hospital Würzburg, Würzburg, Germany;Division of Hepatology, Department of Medicine II, University Hospital Würzburg, Würzburg, Germany;Division of Gastroenterology and Hepatology, USZ, Zurich, Switzerland;Division of Gastroenterology and Hepatology, USZ, Zurich, Switzerland;Laboratory of Experimental Hepatology and Drug Targeting (HEVEFARM), IBSAL, CIBERehd, University of Salamanca, Salamanca, Spain;Division of Gastroenterology and Hepatology, USZ, Zurich, Switzerland;Division of Gastroenterology and Hepatology, USZ, Zurich, Switzerland;Division of Hepatology, Department of Medicine II, University Hospital Würzburg, Würzburg, Germany Division of Gastroenterology and Hepatology, USZ, Zurich, Switzerland 1Address correspondence to: Andreas Geier, MD, Division of Hepatology, Department of Internal Medicine II, University Hospital Würzburg, Oberdürrbacherstrasse 6, D-97080 Würzburg, Germany.",Oxford University Press,,22,10,2382,2389,1078-0998,1536-4844,copyright,"Copyright © 2016 Crohn's & Colitis Foundation of America, Inc.",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101097MIB0000000000000879,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101097MIB0000000000000879&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101097MIB0000000000000879&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101097MIB0000000000000879&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"QuartzBio SA, Geneva, Switzerland","Armenise, Claudia",,10.3945/ajcn.117.156216,https://doi.org/10.3945/ajcn.117.156216,,"Transcriptome profiling from adipose tissue during a low-calorie diet reveals predictors of weight and glycemic outcomes in obese, nondiabetic subjects",,"Armenise, Claudia;Lefebvre, Gregory;Carayol, Jérôme;Bonnel, Sophie;Bolton, Jennifer;Di Cara, Alessandro;Gheldof, Nele;Descombes, Patrick;Langin, Dominique;Saris, Wim Hm;Astrup, Arne;Hager, Jörg;Viguerie, Nathalie;Valsesia, Armand",2017,The American Journal of Clinical Nutrition,"QuartzBio SA, Geneva, Switzerland;Nestlé Institute of Health Sciences, Lausanne, Switzerland;Nestlé Institute of Health Sciences, Lausanne, Switzerland;Institute of Metabolic and Cardiovascular Diseases, French National Institute of Health and Medical Research, Paul Sabatier University, UMR1048, Obesity Research Laboratory, University of Toulouse, Toulouse, France;Institute of Metabolic and Cardiovascular Diseases, French National Institute of Health and Medical Research, Paul Sabatier University, UMR1048, Obesity Research Laboratory, University of Toulouse, Toulouse, France;QuartzBio SA, Geneva, Switzerland;Nestlé Institute of Health Sciences, Lausanne, Switzerland;Nestlé Institute of Health Sciences, Lausanne, Switzerland;Institute of Metabolic and Cardiovascular Diseases, French National Institute of Health and Medical Research, Paul Sabatier University, UMR1048, Obesity Research Laboratory, University of Toulouse, Toulouse, France Department of Clinical Biochemistry, Toulouse University Hospitals, Toulouse, France;Department of Human Biology, School of Nutrition and Translational Research in Metabolism, Maastricht University Medical Centre, Maastricht, Netherlands;University of Copenhagen, Department of Nutrition, Exercise and Sports, Faculty of Science, Copenhagen, Denmark;Nestlé Institute of Health Sciences, Lausanne, Switzerland;Institute of Metabolic and Cardiovascular Diseases, French National Institute of Health and Medical Research, Paul Sabatier University, UMR1048, Obesity Research Laboratory, University of Toulouse, Toulouse, France;Nestlé Institute of Health Sciences, Lausanne, Switzerland E-mail: armand.valsesia@rd.nestle.com",Oxford University Press,,106,3,736,746,0002-9165,1938-3207,open-access,"This is a free access article, distributed under terms (http://www.nutrition.org/publications/guidelines-and-policies/license/) that permit unrestricted noncommercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford103945ajcn117156216,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford103945ajcn117156216&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford103945ajcn117156216&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford103945ajcn117156216&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Radiology and Nuclear Medicine, Kantonsspital St. Gallen, St. Gallen, Switzerland E-mail: joachim.mueller@kssg.ch","Müller, Joachim",,10.1093/icvts/ivw136,https://doi.org/10.1093/icvts/ivw136,,Handheld single photon emission computed tomography (handheld SPECT) navigated video-assisted thoracoscopic surgery of computer tomography-guided radioactively marked pulmonary lesions,,"Müller, Joachim;Putora, Paul Martin;Schneider, Tino;Zeisel, Christoph;Brutsche, Martin;Baty, Florent;Markus, Alexander;Kick, Jochen",2016,Interactive CardioVascular and Thoracic Surgery,"Department of Radiology and Nuclear Medicine, Kantonsspital St. Gallen, St. Gallen, Switzerland E-mail: joachim.mueller@kssg.ch;Department of Radiation Oncology, Kantonsspital St. Gallen, St. Gallen, Switzerland;Department of Pneumology, Kantonsspital St. Gallen, St. Gallen, Switzerland;Department of Thoracic Surgery, Kantonsspital St. Gallen, St. Gallen, Switzerland;Department of Pneumology, Kantonsspital St. Gallen, St. Gallen, Switzerland;Department of Pneumology, Kantonsspital St. Gallen, St. Gallen, Switzerland;Department of Gynecology and Obstetrics, Kantonsspital St. Gallen, St. Gallen, Switzerland;Department of Thoracic Surgery, Kantonsspital St. Gallen, St. Gallen, Switzerland",Oxford University Press,,23,3,345,350,1569-9293,1569-9285,copyright,© The Author 2016. Published by Oxford University Press on behalf of the European Association for Cardio-Thoracic Surgery. All rights reserved.,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093icvtsivw136,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093icvtsivw136&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093icvtsivw136&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093icvtsivw136&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
